ligand_id,role,cluster_id,row_index
8,calibration,8,5
29,calibration,29,25
31,calibration,31,27
37,calibration,31,33
51,calibration,51,46
52,calibration,52,47
68,calibration,68,62
79,calibration,79,72
85,calibration,85,78
94,calibration,94,85
96,calibration,96,87
98,calibration,98,89
103,calibration,103,92
129,calibration,129,110
138,calibration,138,115
140,calibration,140,117
171,calibration,171,138
201,calibration,201,151
202,calibration,202,152
216,calibration,216,162
219,calibration,219,165
222,calibration,222,166
228,calibration,228,170
236,calibration,236,176
241,calibration,241,179
253,calibration,253,187
254,calibration,253,188
275,calibration,275,206
332,calibration,332,236
334,calibration,334,238
339,calibration,339,243
368,calibration,368,260
374,calibration,374,263
405,calibration,405,287
420,calibration,420,298
421,calibration,421,299
427,calibration,427,305
438,calibration,438,313
442,calibration,442,315
467,calibration,467,329
469,calibration,469,331
476,calibration,476,338
478,calibration,478,339
479,calibration,479,340
486,calibration,486,345
498,calibration,498,354
501,calibration,501,357
507,calibration,507,359
512,calibration,512,363
524,calibration,524,372
525,calibration,253,373
540,calibration,420,381
580,calibration,580,402
592,calibration,592,409
617,calibration,617,429
621,calibration,621,433
626,calibration,626,438
634,calibration,634,443
642,calibration,642,445
649,calibration,649,450
677,calibration,677,467
681,calibration,681,471
683,calibration,683,473
699,calibration,699,481
709,calibration,709,490
721,calibration,98,496
728,calibration,79,501
731,calibration,731,502
762,calibration,762,521
766,calibration,766,524
767,calibration,767,525
768,calibration,766,526
769,calibration,766,527
772,calibration,766,529
811,calibration,811,560
816,calibration,816,565
831,calibration,831,576
834,calibration,834,579
842,calibration,842,586
856,calibration,856,598
863,calibration,863,604
879,calibration,879,615
881,calibration,881,617
883,calibration,883,619
896,calibration,896,630
899,calibration,899,633
912,calibration,912,644
921,calibration,921,650
931,calibration,811,660
932,calibration,932,661
944,calibration,944,669
945,calibration,944,670
952,calibration,952,677
954,calibration,954,678
968,calibration,968,691
982,calibration,982,704
991,calibration,896,713
994,calibration,994,715
1001,calibration,896,719
1002,calibration,896,720
1006,calibration,1006,722
1011,calibration,1011,727
1026,calibration,1026,740
1043,calibration,1043,757
1056,calibration,1056,767
1059,calibration,1059,770
1062,calibration,1062,773
1076,calibration,1076,787
1080,calibration,1080,791
1084,calibration,881,795
1095,calibration,881,806
1111,calibration,1111,820
1116,calibration,1116,824
1131,calibration,1131,839
1142,calibration,1142,848
1151,calibration,1151,854
1169,calibration,1169,865
1174,calibration,1174,870
1185,calibration,1185,877
1186,calibration,1186,878
1211,calibration,1211,893
1220,calibration,1142,899
1234,calibration,1234,909
1254,calibration,1254,926
1263,calibration,1263,935
1268,calibration,469,939
1275,calibration,1275,945
1279,calibration,1279,948
1282,calibration,1282,951
1284,calibration,1284,953
1293,calibration,1293,960
1301,calibration,1301,967
1306,calibration,1306,972
1308,calibration,1308,974
1312,calibration,1312,978
1315,calibration,1312,981
1316,calibration,1316,982
1317,calibration,1316,983
1318,calibration,1312,984
1323,calibration,486,989
1326,calibration,1326,991
1327,calibration,842,992
1330,calibration,811,995
1332,calibration,1332,997
1333,calibration,1333,998
1339,calibration,1339,1004
1359,calibration,1359,1021
1364,calibration,1364,1026
1378,calibration,1378,1038
1381,calibration,1381,1041
1387,calibration,1387,1046
1393,calibration,1393,1052
1401,calibration,1401,1059
1413,calibration,1413,1070
1436,calibration,1436,1091
1444,calibration,1444,1099
1459,calibration,811,1114
1466,calibration,1466,1120
1470,calibration,1470,1124
1471,calibration,1470,1125
1490,calibration,1490,1142
1497,calibration,1497,1148
1504,calibration,1504,1154
1520,calibration,1520,1165
1527,calibration,811,1169
1530,calibration,1530,1172
1532,calibration,1466,1174
1546,calibration,811,1185
1554,calibration,1554,1193
1567,calibration,1567,1202
1571,calibration,1571,1205
1577,calibration,1577,1209
1592,calibration,1592,1222
1602,calibration,1602,1232
1604,calibration,1604,1233
1612,calibration,842,1238
1613,calibration,94,1239
1615,calibration,94,1241
1619,calibration,1619,1245
1626,calibration,1626,1247
1646,calibration,1646,1264
1649,calibration,842,1266
1654,calibration,1654,1270
1663,calibration,1333,1278
1664,calibration,1664,1279
1666,calibration,1666,1281
1670,calibration,1670,1285
1681,calibration,1681,1294
1687,calibration,1687,1300
1691,calibration,1691,1304
1698,calibration,1308,1309
1709,calibration,1709,1319
1713,calibration,1709,1322
1717,calibration,1717,1326
1742,calibration,1742,1349
1744,calibration,1744,1351
1746,calibration,1687,1352
1747,calibration,1687,1353
1751,calibration,1751,1357
1754,calibration,1754,1360
1758,calibration,881,1364
1759,calibration,881,1365
1762,calibration,1762,1367
1763,calibration,1762,1368
1764,calibration,1764,1369
1768,calibration,1186,1372
1774,calibration,1774,1378
1775,calibration,1775,1379
1789,calibration,834,1392
1793,calibration,1793,1396
1797,calibration,1797,1400
1805,calibration,1805,1407
1813,calibration,881,1414
1814,calibration,1814,1415
1816,calibration,1816,1417
1823,calibration,1823,1423
1828,calibration,1828,1428
1835,calibration,1835,1433
1837,calibration,1837,1435
1845,calibration,1797,1442
1847,calibration,1847,1444
1852,calibration,1852,1449
1866,calibration,1866,1460
1878,calibration,1878,1472
1895,calibration,1895,1485
1899,calibration,1899,1488
1901,calibration,1901,1490
1909,calibration,1909,1496
1916,calibration,1916,1503
1917,calibration,1917,1504
1918,calibration,1284,1505
1919,calibration,1284,1506
1920,calibration,1797,1507
