ligand_id,role,max_tanimoto_to_train,nearest_training_id
10,calibration,0.225,1141
16,calibration,0.5535714285714286,13611
62,calibration,0.5111111111111111,1286
74,calibration,0.5,2851
78,calibration,0.5454545454545454,47
84,calibration,0.3442622950819672,3661
90,calibration,0.6,12135
94,calibration,0.8837209302325582,12630
95,calibration,0.4827586206896552,3896
122,calibration,0.5510204081632653,15820
131,calibration,0.48214285714285715,613
134,calibration,0.7450980392156863,9372
140,calibration,0.2857142857142857,1282
141,calibration,0.4084507042253521,16077
164,calibration,0.25806451612903225,1497
165,calibration,0.5,69
196,calibration,0.6304347826086957,9333
202,calibration,0.5789473684210527,2302
207,calibration,0.2328767123287671,9818
216,calibration,0.3,15030
230,calibration,0.7435897435897436,12502
249,calibration,0.7254901960784313,4694
253,calibration,0.4574468085106383,4837
254,calibration,0.4943820224719101,4837
260,calibration,0.5294117647058824,1675
268,calibration,0.5576923076923077,12502
272,calibration,0.7058823529411765,9418
283,calibration,0.45161290322580644,1768
287,calibration,0.7741935483870968,5127
292,calibration,0.868421052631579,3013
295,calibration,0.5263157894736842,69
301,calibration,0.5918367346938775,3233
312,calibration,0.5789473684210527,9418
321,calibration,0.4444444444444444,10520
322,calibration,0.3880597014925373,898
326,calibration,0.6481481481481481,14481
333,calibration,0.4166666666666667,1072
334,calibration,0.5,5372
350,calibration,0.4166666666666667,335
361,calibration,0.6086956521739131,9334
363,calibration,0.38095238095238093,898
368,calibration,0.375,1892
376,calibration,0.5087719298245614,898
382,calibration,0.4507042253521127,10417
396,calibration,0.547945205479452,13747
399,calibration,0.38,3817
406,calibration,0.6086956521739131,2726
410,calibration,0.6,6845
414,calibration,0.6153846153846154,5820
423,calibration,0.5454545454545454,3273
424,calibration,0.6949152542372882,9374
425,calibration,0.8409090909090909,13534
428,calibration,0.47761194029850745,12239
432,calibration,0.4642857142857143,5483
437,calibration,0.5882352941176471,5165
463,calibration,0.7450980392156863,4694
470,calibration,0.4,339
472,calibration,0.5581395348837209,2193
473,calibration,0.5135135135135135,157
475,calibration,0.5238095238095238,1243
480,calibration,0.5555555555555556,908
481,calibration,0.391304347826087,2871
488,calibration,0.4,1548
499,calibration,0.5365853658536586,496
500,calibration,0.4166666666666667,262
506,calibration,0.37254901960784315,540
511,calibration,0.8333333333333334,3042
525,calibration,0.5416666666666666,3247
559,calibration,0.7096774193548387,12422
564,calibration,0.5384615384615384,436
565,calibration,0.4411764705882353,16239
568,calibration,0.5535714285714286,8641
569,calibration,0.34782608695652173,988
579,calibration,0.26153846153846155,3290
585,calibration,0.2677165354330709,2668
593,calibration,0.6,1530
598,calibration,0.4642857142857143,898
599,calibration,0.4714285714285714,4649
614,calibration,0.4782608695652174,1750
640,calibration,0.3793103448275862,725
658,calibration,0.7021276595744681,6715
677,calibration,0.68,14647
679,calibration,0.5957446808510638,5165
682,calibration,0.5,5035
690,calibration,0.35135135135135137,16313
701,calibration,0.5,4033
712,calibration,0.6285714285714286,8912
726,calibration,0.375,8147
738,calibration,0.6666666666666666,3395
751,calibration,0.29411764705882354,4144
761,calibration,0.9333333333333333,4138
783,calibration,0.5454545454545454,5991
792,calibration,0.4782608695652174,920
805,calibration,0.5833333333333334,4280
814,calibration,0.26666666666666666,10638
819,calibration,0.5128205128205128,1636
830,calibration,0.5384615384615384,2102
834,calibration,0.5161290322580645,14447
840,calibration,0.5818181818181818,5259
845,calibration,0.5294117647058824,3114
849,calibration,0.5833333333333334,850
852,calibration,0.6373626373626373,7158
859,calibration,0.3333333333333333,1076
863,calibration,0.47058823529411764,1691
871,calibration,0.4528301886792453,3393
881,calibration,0.48148148148148145,1949
891,calibration,0.4375,1754
892,calibration,0.4166666666666667,890
904,calibration,0.5833333333333334,1435
911,calibration,0.43333333333333335,899
918,calibration,0.30952380952380953,1449
930,calibration,0.2571428571428571,6277
934,calibration,0.4,1017
937,calibration,0.5555555555555556,6607
947,calibration,0.7692307692307693,3736
952,calibration,0.375,967
964,calibration,0.5853658536585366,1286
973,calibration,0.55,13330
974,calibration,0.3870967741935484,3127
975,calibration,0.28,478
979,calibration,0.7241379310344828,5772
999,calibration,0.4782608695652174,2268
1034,calibration,0.5757575757575758,9989
1036,calibration,0.55,1020
1044,calibration,0.55,1037
1046,calibration,0.5652173913043478,2200
1059,calibration,0.3888888888888889,15187
1060,calibration,0.35,6511
1065,calibration,0.4782608695652174,1402
1066,calibration,0.5,850
1073,calibration,0.3888888888888889,3300
1075,calibration,0.5,469
1081,calibration,0.9230769230769231,851
1084,calibration,0.55,71
1085,calibration,0.5384615384615384,851
1086,calibration,0.7142857142857143,1067
1087,calibration,0.9230769230769231,851
1090,calibration,0.5625,71
1095,calibration,0.5416666666666666,1092
1116,calibration,0.43478260869565216,3123
1121,calibration,0.5428571428571428,1332
1126,calibration,0.5862068965517241,816
1129,calibration,0.52,1032
1136,calibration,0.5652173913043478,2870
1137,calibration,0.5555555555555556,469
1139,calibration,0.46153846153846156,1067
1168,calibration,0.4666666666666667,3130
1178,calibration,0.5757575757575758,1565
1203,calibration,0.5833333333333334,1401
1207,calibration,0.5454545454545454,1213
1208,calibration,0.25,528
1210,calibration,0.5217391304347826,1632
1214,calibration,0.45454545454545453,1489
1216,calibration,0.5384615384615384,851
1226,calibration,0.3333333333333333,403
1227,calibration,0.4,770
1235,calibration,0.45454545454545453,15642
1239,calibration,0.32142857142857145,1747
1245,calibration,0.3888888888888889,7781
1258,calibration,0.32142857142857145,336
1259,calibration,0.32142857142857145,336
1267,calibration,0.23809523809523808,1266
1273,calibration,0.3194444444444444,4160
1274,calibration,0.5833333333333334,4280
1281,calibration,0.43243243243243246,1077
1284,calibration,0.5588235294117647,1330
1290,calibration,0.5909090909090909,16428
1293,calibration,0.4864864864864865,9328
1295,calibration,0.4444444444444444,3229
1300,calibration,0.6944444444444444,787
1309,calibration,0.5517241379310345,1310
