ligand_id,role,max_tanimoto_to_train,nearest_training_id
8,calibration,0.5897435897435898,11
9,calibration,0.5,14122
10,calibration,0.22727272727272727,3859
15,calibration,0.68,258
20,calibration,0.7619047619047619,3178
24,calibration,0.825,1408
49,calibration,0.2708333333333333,1648
51,calibration,0.6764705882352942,4299
52,calibration,0.5106382978723404,53
67,calibration,0.6086956521739131,594
78,calibration,0.7777777777777778,165
81,calibration,0.36,6189
83,calibration,0.5833333333333334,4908
88,calibration,0.391304347826087,4889
93,calibration,0.5957446808510638,96
101,calibration,0.47126436781609193,4605
105,calibration,0.43478260869565216,4429
109,calibration,0.7631578947368421,270
115,calibration,0.5416666666666666,12341
118,calibration,0.7962962962962963,433
123,calibration,0.5,15672
126,calibration,0.8412698412698413,136
135,calibration,0.41025641025641024,16415
138,calibration,0.4666666666666667,727
139,calibration,1.0,5099
140,calibration,0.30612244897959184,10247
142,calibration,0.9666666666666667,2173
151,calibration,0.609375,2476
160,calibration,0.6545454545454545,12556
189,calibration,0.5,2419
194,calibration,0.2112676056338028,832
201,calibration,0.5915492957746479,676
210,calibration,0.5769230769230769,2281
233,calibration,0.47368421052631576,15340
246,calibration,0.25274725274725274,422
259,calibration,0.5454545454545454,2065
262,calibration,0.5853658536585366,264
274,calibration,0.7959183673469388,14703
279,calibration,0.8666666666666667,10311
320,calibration,0.22580645161290322,745
333,calibration,0.4166666666666667,1072
334,calibration,0.6818181818181818,3624
343,calibration,0.5135135135135135,466
344,calibration,0.9090909090909091,16145
345,calibration,0.40350877192982454,795
357,calibration,0.671875,596
362,calibration,0.7368421052631579,1508
368,calibration,0.375,1892
379,calibration,1.0,1149
392,calibration,0.5555555555555556,3718
408,calibration,0.5172413793103449,5788
417,calibration,0.5185185185185185,3163
423,calibration,0.6190476190476191,1395
425,calibration,0.7555555555555555,7624
429,calibration,0.3888888888888889,159
437,calibration,0.7435897435897436,679
452,calibration,0.5263157894736842,2987
461,calibration,0.7469879518072289,5162
463,calibration,0.9534883720930233,10873
471,calibration,0.6666666666666666,12153
476,calibration,0.5757575757575758,6111
483,calibration,0.6153846153846154,170
486,calibration,0.9285714285714286,1323
491,calibration,0.4423076923076923,507
495,calibration,0.5365853658536586,496
508,calibration,0.46153846153846156,2769
512,calibration,0.5833333333333334,9491
544,calibration,0.4897959183673469,8428
548,calibration,0.4166666666666667,714
553,calibration,0.922077922077922,293
568,calibration,0.6444444444444445,90
589,calibration,0.45161290322580644,406
599,calibration,0.5081967213114754,6983
601,calibration,0.7413793103448276,7980
605,calibration,0.7894736842105263,686
607,calibration,0.6607142857142857,1372
616,calibration,0.75,8970
620,calibration,0.6585365853658537,1551
621,calibration,0.36666666666666664,6836
622,calibration,0.7346938775510204,6182
627,calibration,0.7333333333333333,1405
629,calibration,0.9305555555555556,6638
640,calibration,0.68,8028
642,calibration,0.4117647058823529,7553
643,calibration,0.45161290322580644,12804
647,calibration,0.30526315789473685,9085
660,calibration,0.45652173913043476,5040
664,calibration,0.803921568627451,16298
670,calibration,0.40816326530612246,1924
680,calibration,0.45454545454545453,2136
681,calibration,0.5333333333333333,745
682,calibration,0.7,4014
683,calibration,0.3793103448275862,1395
703,calibration,0.3888888888888889,1150
710,calibration,0.5357142857142857,10557
712,calibration,0.7631578947368421,301
716,calibration,0.5,653
728,calibration,0.7727272727272727,15467
743,calibration,0.5384615384615384,7852
744,calibration,0.8809523809523809,7138
755,calibration,0.7666666666666667,3553
759,calibration,0.4074074074074074,977
764,calibration,0.3684210526315789,15102
767,calibration,0.7419354838709677,768
774,calibration,0.574468085106383,5751
787,calibration,0.6944444444444444,1300
798,calibration,0.52,2940
802,calibration,0.5,5525
805,calibration,1.0,1274
823,calibration,0.5853658536585366,4580
831,calibration,0.375,1311
843,calibration,0.6666666666666666,16244
844,calibration,0.6666666666666666,7941
848,calibration,0.6153846153846154,3776
854,calibration,0.8285714285714286,8536
858,calibration,0.36363636363636365,1631
861,calibration,0.45454545454545453,863
865,calibration,0.3333333333333333,1153
873,calibration,0.8947368421052632,298
879,calibration,0.36666666666666664,6116
883,calibration,0.4358974358974359,48
888,calibration,0.4666666666666667,1225
893,calibration,0.7333333333333333,1153
903,calibration,0.76,1104
927,calibration,0.37142857142857144,904
932,calibration,0.42857142857142855,1358
937,calibration,0.5555555555555556,6607
940,calibration,0.43333333333333335,10193
946,calibration,0.5833333333333334,2443
951,calibration,0.36363636363636365,15539
959,calibration,0.6578947368421053,1617
966,calibration,0.6333333333333333,4496
973,calibration,0.6764705882352942,3019
974,calibration,0.3870967741935484,3127
985,calibration,0.5652173913043478,1724
998,calibration,0.5416666666666666,3504
1001,calibration,0.7391304347826086,896
1013,calibration,0.5714285714285714,2362
1016,calibration,0.55,3404
1021,calibration,0.4166666666666667,13404
1028,calibration,0.17391304347826086,1124
1039,calibration,0.2916666666666667,16416
1052,calibration,0.36363636363636365,1066
1058,calibration,0.3333333333333333,3207
1064,calibration,0.3888888888888889,16416
1069,calibration,0.5555555555555556,1074
1073,calibration,0.42857142857142855,1066
1088,calibration,0.7333333333333333,1219
1089,calibration,1.0,47
1091,calibration,1.0,47
1106,calibration,0.7142857142857143,3556
1109,calibration,0.4727272727272727,5790
1128,calibration,0.5384615384615384,1799
1133,calibration,0.75,3757
1137,calibration,0.3,2499
1144,calibration,0.7592592592592593,1143
1147,calibration,1.0,4919
1165,calibration,0.34177215189873417,3091
1166,calibration,0.6451612903225806,300
1170,calibration,0.7884615384615384,1447
1175,calibration,0.7441860465116279,7447
1180,calibration,0.38235294117647056,1822
1190,calibration,0.75,5028
1206,calibration,0.6,2653
1207,calibration,0.5454545454545454,1213
1208,calibration,0.25,528
1209,calibration,0.6129032258064516,4156
1211,calibration,0.45,1489
1222,calibration,0.30612244897959184,1683
1233,calibration,0.7608695652173914,15227
1240,calibration,0.3684210526315789,3680
1242,calibration,0.6097560975609756,1241
1254,calibration,0.41025641025641024,8500
1259,calibration,0.68,1258
1260,calibration,0.42857142857142855,962
1261,calibration,0.9,383
1266,calibration,0.3,7710
1267,calibration,0.23809523809523808,7710
1268,calibration,0.2631578947368421,2499
1271,calibration,0.6818181818181818,2573
1283,calibration,0.6346153846153846,3903
1284,calibration,0.6216216216216216,1918
1296,calibration,0.5,8201
1305,calibration,0.43636363636363634,4243
1318,calibration,0.6428571428571429,1315
1332,calibration,0.5,4242
1348,calibration,0.5507246376811594,363
1349,calibration,0.3181818181818182,11353
1362,calibration,0.46808510638297873,4962
1365,calibration,0.48484848484848486,1352
1367,calibration,0.7083333333333334,2870
1369,calibration,0.3333333333333333,1588
1385,calibration,0.625,1361
1387,calibration,0.7169811320754716,1381
1391,calibration,0.6,1392
1406,calibration,0.7096774193548387,3146
1419,calibration,0.589041095890411,3146
1422,calibration,0.391304347826087,10381
1425,calibration,0.7192982456140351,1420
1427,calibration,0.7380952380952381,1159
1437,calibration,0.7115384615384616,1448
1443,calibration,0.30303030303030304,910
1445,calibration,0.7796610169491526,7614
1453,calibration,0.425,2158
1483,calibration,0.2553191489361702,1829
1484,calibration,0.7647058823529411,1907
1485,calibration,0.5416666666666666,4152
1490,calibration,0.375,3719
1497,calibration,0.7105263157894737,456
1517,calibration,0.75,8291
1521,calibration,0.3142857142857143,300
1522,calibration,0.6842105263157895,1779
1530,calibration,0.6111111111111112,4325
1532,calibration,0.7307692307692307,3235
1536,calibration,0.6363636363636364,832
1537,calibration,0.696969696969697,11131
1543,calibration,0.5238095238095238,6644
1545,calibration,0.5294117647058824,6907
1546,calibration,0.6666666666666666,1330
1547,calibration,0.6190476190476191,1460
1550,calibration,0.75,293
1580,calibration,0.4,1200
1587,calibration,0.4444444444444444,804
1599,calibration,0.23684210526315788,3719
1607,calibration,0.36923076923076925,15158
1610,calibration,0.5208333333333334,4468
1612,calibration,0.6041666666666666,1649
1614,calibration,0.5106382978723404,76
1615,calibration,0.75,12019
1620,calibration,0.4888888888888889,7620
1626,calibration,0.5641025641025641,11091
1629,calibration,0.6226415094339622,8921
1639,calibration,0.7291666666666666,7060
1651,calibration,0.7222222222222222,1460
1654,calibration,0.47619047619047616,1551
1661,calibration,0.75,7882
1662,calibration,0.41935483870967744,3486
1669,calibration,0.5,16397
1672,calibration,0.782608695652174,2641
1673,calibration,0.5882352941176471,1032
1675,calibration,0.6470588235294118,1954
1691,calibration,0.47058823529411764,863
1722,calibration,0.38461538461538464,2598
1732,calibration,0.4666666666666667,1030
1734,calibration,1.0,1152
1740,calibration,0.6129032258064516,7432
1751,calibration,0.7083333333333334,2231
1752,calibration,0.375,10439
1753,calibration,0.625,1134
1757,calibration,1.0,1085
1771,calibration,0.6060606060606061,6146
1774,calibration,0.6590909090909091,15591
1781,calibration,0.8461538461538461,5808
1789,calibration,0.6551724137931034,5267
1792,calibration,0.7608695652173914,2949
1793,calibration,0.37142857142857144,15384
1802,calibration,0.42857142857142855,3680
1824,calibration,0.43333333333333335,9693
1838,calibration,0.5625,972
1847,calibration,0.3404255319148936,3475
1848,calibration,0.7647058823529411,1849
1850,calibration,0.78,1896
1852,calibration,0.7659574468085106,8224
1855,calibration,0.7272727272727273,382
1864,calibration,0.4375,3680
1865,calibration,0.68,1786
1870,calibration,0.4444444444444444,3009
1890,calibration,0.7391304347826086,1844
1906,calibration,0.4375,3788
1908,calibration,0.5,1150
1920,calibration,0.8536585365853658,1845
1926,calibration,0.4375,4002
1929,calibration,0.28846153846153844,11281
1936,calibration,0.43137254901960786,3733
1952,calibration,0.35714285714285715,10202
1959,calibration,0.46875,11457
1961,calibration,0.5483870967741935,9745
1966,calibration,0.5789473684210527,3473
1967,calibration,0.8285714285714286,1842
1974,calibration,0.6285714285714286,1934
1975,calibration,0.4489795918367347,2047
1982,calibration,0.43478260869565216,3253
1986,calibration,0.4,3719
1987,calibration,0.3333333333333333,714
1994,calibration,0.5,16283
1995,calibration,1.0,2842
2000,calibration,0.4642857142857143,586
2008,calibration,0.5405405405405406,8302
2018,calibration,0.7894736842105263,7586
2020,calibration,0.7333333333333333,1846
2022,calibration,0.5833333333333334,2021
2029,calibration,0.5555555555555556,7122
2033,calibration,0.9655172413793104,2027
2036,calibration,0.7352941176470589,2027
2037,calibration,0.7428571428571429,2028
2038,calibration,0.5897435897435898,4450
2040,calibration,0.25,837
2049,calibration,0.3958333333333333,5944
2056,calibration,0.5294117647058824,1276
2061,calibration,0.3333333333333333,3265
2068,calibration,0.2857142857142857,3164
2070,calibration,0.5,2937
2080,calibration,0.7058823529411765,1963
2083,calibration,0.7435897435897436,9413
2092,calibration,0.6833333333333333,1859
2099,calibration,0.3888888888888889,3611
2103,calibration,0.68,1805
2116,calibration,0.48717948717948717,3266
2121,calibration,0.54,11974
2129,calibration,0.9629629629629629,3077
2135,calibration,0.6212121212121212,2128
2160,calibration,0.75,7938
2165,calibration,0.6744186046511628,15075
2168,calibration,0.5789473684210527,5129
2182,calibration,0.509090909090909,924
2185,calibration,0.7380952380952381,7698
2190,calibration,0.6595744680851063,16299
2192,calibration,0.7972972972972973,254
2195,calibration,0.44,3634
2199,calibration,0.22077922077922077,836
2200,calibration,0.7,2446
2213,calibration,0.4772727272727273,261
2229,calibration,0.40350877192982454,14750
2240,calibration,0.5833333333333334,2009
2255,calibration,0.8666666666666667,2256
2258,calibration,0.8604651162790697,2257
2260,calibration,0.6,2256
2262,calibration,0.4,1489
2264,calibration,0.36363636363636365,8956
2272,calibration,0.5652173913043478,947
2277,calibration,0.6792452830188679,2257
2280,calibration,0.6,4587
2283,calibration,0.5142857142857142,6941
2285,calibration,0.35294117647058826,8036
2287,calibration,0.5,9110
2290,calibration,0.25,837
2303,calibration,0.4,8410
2304,calibration,0.7121212121212122,475
2307,calibration,0.24390243902439024,9865
2330,calibration,0.64,8410
2333,calibration,0.7105263157894737,3515
2366,calibration,0.3333333333333333,2404
2368,calibration,0.725,2367
2372,calibration,0.5555555555555556,2418
2374,calibration,0.7111111111111111,2221
2379,calibration,0.7619047619047619,5807
2380,calibration,0.725,2377
2382,calibration,0.8695652173913043,5819
2388,calibration,0.5,5649
2390,calibration,0.65,3905
2396,calibration,0.5625,2397
2412,calibration,0.5238095238095238,3901
2415,calibration,0.6756756756756757,793
2417,calibration,0.5,3941
2421,calibration,0.38095238095238093,10848
2426,calibration,0.75,50
2434,calibration,0.5555555555555556,2393
2436,calibration,0.6037735849056604,10685
2439,calibration,0.65,2397
2447,calibration,0.6976744186046512,12
2449,calibration,0.4878048780487805,2448
2451,calibration,0.5416666666666666,8537
2467,calibration,0.7631578947368421,79
2474,calibration,0.4897959183673469,2419
2487,calibration,0.3333333333333333,1645
2491,calibration,0.6285714285714286,9559
2498,calibration,0.5384615384615384,2640
2500,calibration,0.625,1730
2507,calibration,0.6666666666666666,4
2516,calibration,0.37142857142857144,8177
2535,calibration,0.625,962
2541,calibration,0.2413793103448276,1817
2546,calibration,0.7368421052631579,1345
2548,calibration,0.62,2591
2553,calibration,0.40350877192982454,14497
2561,calibration,1.0,2560
2574,calibration,0.6086956521739131,4604
2579,calibration,0.7307692307692307,5788
2590,calibration,0.5849056603773585,2642
2594,calibration,0.7727272727272727,2593
2595,calibration,0.5245901639344263,14095
2601,calibration,1.0,2560
2602,calibration,1.0,2560
2624,calibration,0.20588235294117646,10052
