ligand_id,role,max_tanimoto_to_train,nearest_training_id
4,calibration,0.5,1479
12,calibration,0.6481481481481481,3419
28,calibration,0.423728813559322,1429
50,calibration,0.6451612903225806,43
60,calibration,0.3235294117647059,3937
62,calibration,0.5111111111111111,16172
67,calibration,0.5,922
103,calibration,0.35294117647058826,4334
125,calibration,0.5,1338
138,calibration,0.41379310344827586,5920
142,calibration,0.7222222222222222,8214
150,calibration,0.34545454545454546,9161
152,calibration,0.8974358974358975,2171
163,calibration,0.4,14577
166,calibration,0.8571428571428571,9044
178,calibration,0.4782608695652174,587
180,calibration,0.4666666666666667,256
182,calibration,0.6551724137931034,600
189,calibration,0.5576923076923077,370
204,calibration,0.5079365079365079,5341
218,calibration,0.5757575757575758,287
226,calibration,0.5806451612903226,7351
243,calibration,0.5172413793103449,100
244,calibration,0.5625,771
257,calibration,0.39705882352941174,5197
266,calibration,0.532258064516129,7763
273,calibration,0.6363636363636364,7233
276,calibration,0.49,7076
288,calibration,0.43137254901960786,13894
302,calibration,0.4430379746835443,14705
320,calibration,0.22580645161290322,745
327,calibration,0.058823529411764705,3761
332,calibration,0.3611111111111111,2489
333,calibration,0.4166666666666667,1072
338,calibration,0.45454545454545453,11550
356,calibration,0.43137254901960786,361
360,calibration,0.28846153846153844,14568
365,calibration,0.4772727272727273,14577
366,calibration,0.5714285714285714,4814
394,calibration,0.6923076923076923,5518
402,calibration,0.5370370370370371,11902
403,calibration,0.42857142857142855,478
404,calibration,0.3269230769230769,494
412,calibration,0.2857142857142857,2498
414,calibration,0.6153846153846154,5820
416,calibration,0.5714285714285714,600
421,calibration,0.3037974683544304,11649
427,calibration,0.5490196078431373,3576
440,calibration,0.4805194805194805,19
447,calibration,0.4533333333333333,8698
449,calibration,0.696969696969697,9948
474,calibration,0.6595744680851063,6109
489,calibration,0.46511627906976744,2211
503,calibration,0.5348837209302325,494
510,calibration,0.4666666666666667,2489
513,calibration,0.5102040816326531,388
515,calibration,0.7254901960784313,8203
529,calibration,0.4444444444444444,1020
530,calibration,0.3181818181818182,1044
548,calibration,0.4166666666666667,714
554,calibration,0.38461538461538464,6
562,calibration,0.5757575757575758,5478
579,calibration,0.21,1574
584,calibration,0.5942028985507246,638
585,calibration,0.21649484536082475,1574
591,calibration,0.5945945945945946,5478
594,calibration,0.5,6907
609,calibration,0.5689655172413793,1372
612,calibration,0.6610169491525424,380
615,calibration,0.30612244897959184,12113
619,calibration,0.3283582089552239,671
624,calibration,0.39705882352941174,5205
631,calibration,0.4788732394366197,3474
633,calibration,0.6307692307692307,638
640,calibration,0.43333333333333335,605
649,calibration,0.30357142857142855,12906
650,calibration,0.5227272727272727,11818
653,calibration,0.5,716
658,calibration,0.7021276595744681,6715
659,calibration,0.5774647887323944,5177
664,calibration,0.7586206896551724,483
689,calibration,0.5975609756097561,641
696,calibration,0.6041666666666666,568
697,calibration,0.711864406779661,11924
698,calibration,0.5272727272727272,11902
700,calibration,0.5454545454545454,1106
701,calibration,0.5,4033
709,calibration,0.5925925925925926,3493
711,calibration,0.6029411764705882,638
718,calibration,0.40425531914893614,5144
726,calibration,0.576271186440678,2951
744,calibration,0.5901639344262295,600
754,calibration,0.5869565217391305,4143
756,calibration,0.6486486486486487,1459
762,calibration,0.5714285714285714,1077
782,calibration,0.5333333333333333,3645
791,calibration,0.5833333333333334,884
797,calibration,0.5294117647058824,5228
798,calibration,0.52,2940
800,calibration,0.5128205128205128,14294
807,calibration,0.375,1589
814,calibration,0.45454545454545453,15204
816,calibration,0.5862068965517241,1771
831,calibration,0.4375,10081
833,calibration,0.5869565217391305,13234
836,calibration,0.23214285714285715,9012
838,calibration,0.5,1783
846,calibration,0.34375,13515
854,calibration,0.8285714285714286,8536
855,calibration,0.5333333333333333,821
859,calibration,0.4166666666666667,6347
865,calibration,0.3333333333333333,13354
872,calibration,0.5121951219512195,14527
893,calibration,0.3333333333333333,13340
896,calibration,0.5,2243
903,calibration,0.76,1104
939,calibration,0.45,3344
958,calibration,0.5862068965517241,234
964,calibration,0.5853658536585366,16172
982,calibration,0.48936170212765956,11554
985,calibration,0.4642857142857143,3771
991,calibration,0.6153846153846154,15169
994,calibration,0.2926829268292683,2945
1001,calibration,0.5333333333333333,1656
1002,calibration,0.5517241379310345,1656
1007,calibration,0.5714285714285714,59
1017,calibration,0.5714285714285714,587
1037,calibration,0.55,1044
1039,calibration,0.2727272727272727,1063
1042,calibration,0.5833333333333334,15932
1043,calibration,0.5666666666666667,966
1050,calibration,0.3333333333333333,3995
1069,calibration,0.5555555555555556,1074
1079,calibration,0.42105263157894735,1057
1097,calibration,0.2833333333333333,603
1101,calibration,0.4666666666666667,10054
1133,calibration,0.5185185185185185,3714
1142,calibration,0.37142857142857144,6850
1143,calibration,0.7592592592592593,1144
1151,calibration,0.47058823529411764,11211
1153,calibration,0.36363636363636365,13340
1155,calibration,0.5833333333333334,809
1168,calibration,0.375,1104
1169,calibration,0.5882352941176471,9556
1170,calibration,0.42857142857142855,1452
1175,calibration,0.54,4143
1194,calibration,0.42857142857142855,984
1195,calibration,0.525,7541
1203,calibration,0.5833333333333334,5116
1208,calibration,0.25,528
1209,calibration,0.4318181818181818,15436
1220,calibration,0.37142857142857144,6850
1234,calibration,0.23255813953488372,13616
1255,calibration,0.5135135135135135,1520
1256,calibration,0.3939393939393939,2711
1258,calibration,0.32142857142857145,336
1259,calibration,0.32142857142857145,336
1266,calibration,0.3,7710
1267,calibration,0.23809523809523808,7710
1271,calibration,0.7209302325581395,2574
1277,calibration,0.5,1442
1279,calibration,0.3582089552238806,3573
1289,calibration,0.35,7982
1305,calibration,0.43636363636363634,4243
1312,calibration,0.6333333333333333,1309
1315,calibration,0.4375,1309
1318,calibration,0.4838709677419355,3544
1319,calibration,0.3333333333333333,864
1320,calibration,0.32653061224489793,787
1328,calibration,0.5333333333333333,234
1332,calibration,0.5428571428571428,1121
1337,calibration,0.6721311475409836,1859
1354,calibration,0.36363636363636365,11925
1361,calibration,0.5384615384615384,4032
1375,calibration,0.4,9431
1377,calibration,0.4,642
1385,calibration,0.43333333333333335,922
1388,calibration,0.39622641509433965,12571
1394,calibration,0.30434782608695654,7053
1398,calibration,0.5714285714285714,1844
1401,calibration,0.5833333333333334,5116
1426,calibration,0.35714285714285715,234
1432,calibration,0.6964285714285714,2951
1433,calibration,0.42857142857142855,2951
1434,calibration,0.5892857142857143,2951
1435,calibration,0.5882352941176471,15318
1436,calibration,0.38235294117647056,29
1437,calibration,0.5344827586206896,1429
1444,calibration,0.5882352941176471,12825
1447,calibration,0.35714285714285715,1452
1448,calibration,0.45,2521
1450,calibration,0.48148148148148145,2463
1456,calibration,0.4418604651162791,7855
1458,calibration,0.5,15176
1476,calibration,0.5384615384615384,1641
1480,calibration,0.5806451612903226,815
1482,calibration,0.5,803
1487,calibration,0.4117647058823529,478
1499,calibration,0.47368421052631576,3666
1505,calibration,0.7101449275362319,5232
1512,calibration,0.15789473684210525,10855
1517,calibration,0.5833333333333334,15545
1518,calibration,0.4074074074074074,11932
1545,calibration,0.5294117647058824,6907
1552,calibration,0.40963855421686746,19
1562,calibration,0.59375,1475
1568,calibration,0.5416666666666666,295
1570,calibration,0.36363636363636365,9970
1572,calibration,0.5,1876
1579,calibration,0.5666666666666667,3047
1580,calibration,0.4,1200
1592,calibration,0.5172413793103449,4924
1594,calibration,0.3333333333333333,1068
1596,calibration,0.42857142857142855,1598
1601,calibration,0.42857142857142855,1980
1602,calibration,0.375,1
1604,calibration,0.44680851063829785,1924
1611,calibration,0.575,793
1619,calibration,0.55,5894
1630,calibration,0.5,10024
1634,calibration,0.45454545454545453,862
1636,calibration,0.5909090909090909,3666
1650,calibration,0.47368421052631576,1651
1653,calibration,0.5714285714285714,10819
1655,calibration,0.5142857142857142,945
1659,calibration,0.6896551724137931,287
1671,calibration,0.56,10323
1675,calibration,0.5789473684210527,1045
1682,calibration,0.3076923076923077,862
1684,calibration,0.5,868
1695,calibration,0.42857142857142855,15545
1718,calibration,0.4642857142857143,1714
1719,calibration,0.4411764705882353,11480
1724,calibration,0.38461538461538464,10725
1732,calibration,0.3055555555555556,2071
1741,calibration,0.7272727272727273,3276
1744,calibration,0.3333333333333333,1876
1788,calibration,0.55,6583
1819,calibration,0.4230769230769231,7147
1823,calibration,0.5,10583
1825,calibration,0.3793103448275862,1699
1828,calibration,0.48484848484848486,1884
1832,calibration,0.4883720930232558,4778
1834,calibration,0.5405405405405406,4243
1873,calibration,0.45,4138
1881,calibration,0.2903225806451613,5073
1895,calibration,0.5517241379310345,15237
1904,calibration,0.35,2408
1908,calibration,0.5,1150
1911,calibration,0.38235294117647056,3683
1916,calibration,0.6,931
1931,calibration,0.5277777777777778,4526
1941,calibration,0.38345864661654133,603
1946,calibration,0.5625,6466
1954,calibration,0.4782608695652174,1045
1960,calibration,0.5,3714
1966,calibration,0.5789473684210527,3473
1981,calibration,0.5833333333333334,1370
2017,calibration,0.5454545454545454,2289
2018,calibration,0.45652173913043476,11185
2025,calibration,0.5135135135135135,2622
2031,calibration,0.5238095238095238,8214
2048,calibration,0.4166666666666667,14117
2061,calibration,0.3333333333333333,3265
2066,calibration,0.32142857142857145,7379
2079,calibration,0.55,920
2088,calibration,0.47619047619047616,7062
2089,calibration,0.5263157894736842,6453
2110,calibration,0.75,7114
2115,calibration,0.5454545454545454,4482
2130,calibration,0.7121212121212122,5177
2152,calibration,0.4375,15154
2159,calibration,0.47619047619047616,984
2173,calibration,0.6944444444444444,8214
2200,calibration,0.6,5905
2205,calibration,0.23404255319148937,11583
2206,calibration,0.42857142857142855,2613
2207,calibration,0.6470588235294118,85
2209,calibration,0.425,603
2213,calibration,0.4772727272727273,261
2215,calibration,0.373134328358209,5090
2220,calibration,0.5526315789473685,8214
2226,calibration,0.25925925925925924,7314
2227,calibration,0.23076923076923078,1052
2229,calibration,0.40350877192982454,14750
2244,calibration,0.5217391304347826,10855
2246,calibration,0.5357142857142857,15234
2252,calibration,0.375,1559
2253,calibration,0.5161290322580645,9330
2254,calibration,0.5454545454545454,5426
2263,calibration,0.4666666666666667,6858
2264,calibration,0.38461538461538464,2149
2270,calibration,0.52,10901
