ligand_id,role,max_tanimoto_to_train,nearest_training_id
1,calibration,0.6666666666666666,3932
13,calibration,0.5849056603773585,1629
23,calibration,0.7878787878787878,676
25,calibration,0.4057971014492754,44
30,calibration,0.7796610169491526,36
39,calibration,0.6206896551724138,27
40,calibration,0.2878787878787879,8948
41,calibration,0.4166666666666667,6325
60,calibration,0.3,3423
73,calibration,0.8275862068965517,11694
79,calibration,0.7631578947368421,2467
81,calibration,0.35,12464
91,calibration,0.36923076923076925,773
103,calibration,0.4897959183673469,567
105,calibration,0.9411764705882353,1801
112,calibration,0.6265060240963856,359
116,calibration,0.2553191489361702,15616
129,calibration,0.5531914893617021,3236
138,calibration,0.4666666666666667,727
141,calibration,0.5081967213114754,1855
149,calibration,0.675,3597
165,calibration,0.7777777777777778,78
166,calibration,0.7,697
189,calibration,0.62,2474
197,calibration,0.48214285714285715,2667
234,calibration,0.6538461538461539,960
248,calibration,0.7428571428571429,6900
256,calibration,0.5,16417
259,calibration,0.52,537
263,calibration,0.5121951219512195,262
270,calibration,0.625,121
276,calibration,0.49,7076
279,calibration,0.8666666666666667,10311
289,calibration,0.2857142857142857,15685
292,calibration,0.868421052631579,3013
294,calibration,0.8133333333333334,139
295,calibration,0.5263157894736842,69
324,calibration,0.42857142857142855,860
332,calibration,0.3170731707317073,3101
360,calibration,0.28846153846153844,14568
389,calibration,0.7169811320754716,15982
392,calibration,0.6285714285714286,7731
395,calibration,0.7169811320754716,527
420,calibration,0.6470588235294118,3718
425,calibration,0.7555555555555555,7624
426,calibration,0.4411764705882353,743
427,calibration,0.576271186440678,9045
437,calibration,0.7435897435897436,679
451,calibration,0.32978723404255317,195
462,calibration,0.9545454545454546,4121
475,calibration,0.7121212121212122,2304
479,calibration,0.42857142857142855,3181
482,calibration,0.7352941176470589,11493
483,calibration,0.7586206896551724,664
490,calibration,0.5294117647058824,2907
495,calibration,0.48936170212765956,493
497,calibration,0.627906976744186,493
500,calibration,0.4166666666666667,262
509,calibration,0.7804878048780488,10540
520,calibration,0.5,2869
535,calibration,0.391304347826087,9166
556,calibration,0.6,1698
569,calibration,0.4,12692
579,calibration,0.7676767676767676,585
586,calibration,0.41935483870967744,8166
594,calibration,0.6086956521739131,67
608,calibration,0.7333333333333333,14332
618,calibration,0.2962962962962963,3858
621,calibration,0.36666666666666664,6836
629,calibration,0.9305555555555556,6638
666,calibration,0.27419354838709675,8424
667,calibration,0.8163265306122449,5606
668,calibration,0.5873015873015873,8294
669,calibration,0.6341463414634146,12985
672,calibration,0.5,264
674,calibration,0.696969696969697,3482
680,calibration,0.3888888888888889,1070
729,calibration,0.23809523809523808,3730
731,calibration,0.5,937
735,calibration,0.3953488372093023,6143
746,calibration,0.8333333333333334,12152
752,calibration,0.4117647058823529,2869
753,calibration,0.7288135593220338,1440
761,calibration,0.9333333333333333,4138
771,calibration,0.45652173913043476,10418
781,calibration,0.4146341463414634,1270
802,calibration,0.42424242424242425,1032
807,calibration,0.375,1589
809,calibration,0.5633802816901409,15417
812,calibration,0.4189189189189189,6236
819,calibration,0.7205882352941176,3666
821,calibration,0.5333333333333333,855
835,calibration,0.2222222222222222,862
838,calibration,0.5,1783
841,calibration,0.3783783783783784,9770
848,calibration,0.6153846153846154,3776
851,calibration,0.9230769230769231,1081
856,calibration,0.3235294117647059,11735
861,calibration,0.3125,1691
872,calibration,0.6052631578947368,16400
880,calibration,0.8260869565217391,7637
882,calibration,0.7647058823529411,3631
899,calibration,0.43333333333333335,911
907,calibration,0.5925925925925926,3775
915,calibration,0.5238095238095238,15326
916,calibration,0.39285714285714285,2114
924,calibration,0.6585365853658537,15082
928,calibration,0.37735849056603776,12935
931,calibration,0.6875,15700
936,calibration,0.4864864864864865,1034
945,calibration,0.7037037037037037,944
948,calibration,0.5185185185185185,7783
949,calibration,0.4594594594594595,16440
958,calibration,0.5714285714285714,960
959,calibration,0.6578947368421053,1617
967,calibration,0.5806451612903226,4572
