ligand_id,role,max_tanimoto_to_train,nearest_training_id
4,calibration,0.6666666666666666,2507
11,calibration,0.5897435897435898,8
14,calibration,0.68,532
16,calibration,0.7647058823529411,14248
19,calibration,0.38823529411764707,15022
25,calibration,0.2948717948717949,16219
27,calibration,0.6333333333333333,3958
30,calibration,0.7796610169491526,36
31,calibration,0.6458333333333334,37
39,calibration,0.5932203389830508,3958
41,calibration,0.4166666666666667,6325
46,calibration,0.2459016393442623,15199
49,calibration,0.4230769230769231,15199
56,calibration,0.2711864406779661,16347
64,calibration,0.5142857142857142,8
71,calibration,0.55,1084
82,calibration,0.6666666666666666,5023
86,calibration,0.41025641025641024,2881
103,calibration,0.4897959183673469,567
104,calibration,0.38461538461538464,5817
105,calibration,0.9411764705882353,1801
108,calibration,0.8571428571428571,16409
114,calibration,0.6947368421052632,12863
123,calibration,0.4666666666666667,4518
127,calibration,0.6792452830188679,13902
140,calibration,0.2857142857142857,1282
152,calibration,0.9487179487179487,9634
158,calibration,0.72,2182
166,calibration,0.8571428571428571,9044
171,calibration,0.7619047619047619,7143
178,calibration,0.4782608695652174,587
206,calibration,0.6511627906976745,7467
215,calibration,0.4444444444444444,1946
222,calibration,0.5961538461538461,15827
227,calibration,0.7843137254901961,217
229,calibration,0.6862745098039216,3003
241,calibration,0.7209302325581395,10531
257,calibration,0.453125,10687
265,calibration,0.5490196078431373,4905
266,calibration,0.6111111111111112,7923
274,calibration,0.7358490566037735,14711
275,calibration,0.5348837209302325,4449
289,calibration,0.21839080459770116,4191
292,calibration,0.868421052631579,3013
293,calibration,0.922077922077922,553
312,calibration,0.8163265306122449,840
320,calibration,0.22580645161290322,745
343,calibration,0.5135135135135135,466
345,calibration,0.40350877192982454,795
358,calibration,0.6557377049180327,7209
364,calibration,0.22641509433962265,6856
379,calibration,0.5,16409
381,calibration,0.6111111111111112,8912
386,calibration,0.7142857142857143,14606
388,calibration,0.5306122448979592,8660
391,calibration,0.5348837209302325,5407
397,calibration,0.37681159420289856,6780
399,calibration,0.4583333333333333,270
400,calibration,0.5679012345679012,7381
406,calibration,0.7872340425531915,2853
407,calibration,0.5116279069767442,3101
428,calibration,0.47761194029850745,12239
437,calibration,0.7142857142857143,361
440,calibration,0.3380281690140845,3839
478,calibration,0.5333333333333333,1057
490,calibration,0.5294117647058824,2907
491,calibration,0.4423076923076923,507
492,calibration,0.46511627906976744,109
497,calibration,0.627906976744186,493
498,calibration,0.5581395348837209,495
509,calibration,0.7804878048780488,10540
515,calibration,0.8809523809523809,9877
528,calibration,0.375,15174
544,calibration,0.4897959183673469,8428
554,calibration,0.38461538461538464,6
600,calibration,1.0,8131
604,calibration,0.7377049180327869,1440
612,calibration,0.7142857142857143,1505
619,calibration,0.3283582089552239,671
620,calibration,0.6585365853658537,1551
626,calibration,0.36507936507936506,653
633,calibration,0.7794117647058824,711
637,calibration,0.3392857142857143,1683
650,calibration,0.4,7143
689,calibration,0.5975609756097561,641
699,calibration,0.41025641025641024,2154
703,calibration,0.4117647058823529,1908
708,calibration,0.3829787234042553,3177
714,calibration,0.5555555555555556,2136
734,calibration,0.625,4503
769,calibration,0.7258064516129032,767
780,calibration,0.39215686274509803,3988
787,calibration,0.6410256410256411,2078
799,calibration,0.8269230769230769,5494
804,calibration,0.4444444444444444,1587
829,calibration,0.39473684210526316,4261
830,calibration,0.5,4015
831,calibration,0.375,1311
837,calibration,0.3,860
841,calibration,0.39473684210526316,16431
856,calibration,0.4230769230769231,1676
859,calibration,0.3333333333333333,1076
867,calibration,0.5263157894736842,15444
874,calibration,0.47619047619047616,16443
884,calibration,0.5833333333333334,791
886,calibration,0.38461538461538464,680
887,calibration,0.3684210526315789,2408
888,calibration,0.35714285714285715,680
898,calibration,0.5087719298245614,376
902,calibration,0.46875,70
907,calibration,0.48717948717948717,4788
908,calibration,0.5,2871
926,calibration,0.42857142857142855,10495
936,calibration,0.4864864864864865,1034
945,calibration,0.7037037037037037,944
947,calibration,0.7692307692307693,3736
950,calibration,0.4642857142857143,795
975,calibration,0.5862068965517241,15500
982,calibration,0.3333333333333333,1093
990,calibration,0.3,4209
993,calibration,0.3333333333333333,10725
1007,calibration,0.5714285714285714,59
1008,calibration,0.52,59
1012,calibration,0.56,1750
1014,calibration,0.48148148148148145,948
1015,calibration,0.5333333333333333,3125
1017,calibration,0.5714285714285714,587
1036,calibration,0.7894736842105263,2470
1051,calibration,0.5416666666666666,896
1090,calibration,0.5555555555555556,1084
1106,calibration,0.5961538461538461,3551
1120,calibration,0.4117647058823529,6539
1122,calibration,0.21739130434782608,3807
1128,calibration,0.5384615384615384,1799
1137,calibration,0.5555555555555556,469
1150,calibration,0.5,1908
1160,calibration,0.4166666666666667,2067
1167,calibration,0.3018867924528302,7345
1168,calibration,0.4666666666666667,3130
1175,calibration,0.7441860465116279,7447
1177,calibration,0.6964285714285714,5791
1181,calibration,0.4444444444444444,7447
1189,calibration,0.6444444444444445,2556
1193,calibration,0.48214285714285715,2630
1203,calibration,0.5833333333333334,1401
1204,calibration,0.42424242424242425,8410
1208,calibration,0.23076923076923078,530
1244,calibration,0.46511627906976744,4680
1245,calibration,0.53125,8955
1248,calibration,0.41935483870967744,1395
1255,calibration,0.38095238095238093,16457
1259,calibration,0.68,1258
1266,calibration,0.3,7710
1280,calibration,0.6888888888888889,2420
1283,calibration,0.36538461538461536,8678
1289,calibration,0.4838709677419355,782
1292,calibration,0.47368421052631576,10859
1300,calibration,0.8529411764705882,2078
1301,calibration,0.5,1297
1303,calibration,0.6551724137931034,3012
1309,calibration,0.6333333333333333,1312
1322,calibration,1.0,47
1324,calibration,0.29411764705882354,1296
1338,calibration,0.5294117647058824,16430
1344,calibration,0.45454545454545453,1056
1348,calibration,0.7377049180327869,376
1353,calibration,0.5,8490
1363,calibration,0.5384615384615384,10667
1369,calibration,0.3333333333333333,858
1373,calibration,0.4368932038834951,15444
1375,calibration,0.3448275862068966,1347
1380,calibration,0.2727272727272727,7440
1388,calibration,0.52,5368
1392,calibration,0.6,1391
1404,calibration,0.3333333333333333,892
1413,calibration,0.42857142857142855,3101
1417,calibration,0.6086956521739131,2483
1419,calibration,0.589041095890411,3146
1423,calibration,0.44,10446
1431,calibration,0.7391304347826086,623
1434,calibration,0.7843137254901961,4107
1437,calibration,0.7115384615384616,1448
1443,calibration,0.30303030303030304,910
1469,calibration,0.4090909090909091,9081
1488,calibration,0.5714285714285714,9979
1494,calibration,0.21428571428571427,1496
1519,calibration,0.5813953488372093,618
1520,calibration,0.6666666666666666,8181
1536,calibration,0.3448275862068966,1852
1543,calibration,0.7115384615384616,3294
1552,calibration,0.32558139534883723,14415
1553,calibration,0.6875,5101
1555,calibration,0.627906976744186,481
1578,calibration,1.0,1734
1590,calibration,1.0,805
1594,calibration,0.4375,1755
1618,calibration,0.6774193548387096,2995
1627,calibration,0.625,1736
1629,calibration,0.5087719298245614,14248
1634,calibration,0.45454545454545453,862
1639,calibration,0.7555555555555555,10277
1644,calibration,0.7222222222222222,1643
1648,calibration,0.275,3937
1651,calibration,0.7222222222222222,1460
1654,calibration,0.5333333333333333,946
1660,calibration,0.4,15043
1662,calibration,0.4473684210526316,959
1664,calibration,0.7297297297297297,1333
1681,calibration,0.35714285714285715,680
1687,calibration,0.7407407407407407,1746
1689,calibration,0.7407407407407407,1686
1694,calibration,0.35714285714285715,1226
1698,calibration,0.7209302325581395,1308
1702,calibration,0.7435897435897436,8184
1704,calibration,0.38461538461538464,967
1714,calibration,0.4642857142857143,1718
1720,calibration,0.41379310344827586,67
1726,calibration,0.7058823529411765,8802
1727,calibration,0.7540983606557377,8499
1729,calibration,0.696969696969697,3125
1738,calibration,1.0,1734
1747,calibration,0.6896551724137931,1746
1771,calibration,0.6060606060606061,6146
1787,calibration,0.5789473684210527,1763
1797,calibration,0.75,2850
1800,calibration,0.5,12969
1825,calibration,0.3793103448275862,1699
1832,calibration,0.6190476190476191,13293
1842,calibration,0.8285714285714286,1967
1845,calibration,0.8536585365853658,1920
1850,calibration,0.7647058823529411,1851
1854,calibration,0.5625,14221
1855,calibration,0.7272727272727273,382
1857,calibration,0.8260869565217391,1861
1865,calibration,0.5185185185185185,1785
1869,calibration,0.35294117647058826,333
1870,calibration,0.4444444444444444,3009
1873,calibration,0.5,1025
1884,calibration,0.48484848484848486,1828
1886,calibration,0.5428571428571428,3735
1891,calibration,0.7560975609756098,1920
1894,calibration,0.48148148148148145,10886
1896,calibration,0.78,1851
1899,calibration,0.36065573770491804,2190
1906,calibration,0.3611111111111111,4077
1914,calibration,0.2777777777777778,1879
1915,calibration,0.4857142857142857,2009
1918,calibration,0.4782608695652174,13535
1919,calibration,0.5609756097560976,4779
1921,calibration,0.5641025641025641,13060
1925,calibration,0.7924528301886793,11734
1937,calibration,0.22093023255813954,11694
1943,calibration,0.6,11417
1966,calibration,0.5789473684210527,3473
2001,calibration,0.6060606060606061,1330
2015,calibration,0.6363636363636364,361
2034,calibration,0.9666666666666667,2028
2036,calibration,0.7142857142857143,2033
2049,calibration,0.725,33
2061,calibration,0.3076923076923077,15277
2065,calibration,0.5454545454545454,259
2068,calibration,0.23684210526315788,15741
2082,calibration,0.6842105263157895,7938
2102,calibration,0.9230769230769231,4015
2108,calibration,0.48,4950
2111,calibration,0.32,2884
2129,calibration,0.7419354838709677,2127
2146,calibration,0.2962962962962963,1538
2148,calibration,0.42857142857142855,8956
2158,calibration,0.43103448275862066,221
2163,calibration,0.4222222222222222,9001
2165,calibration,0.8421052631578947,2161
2166,calibration,0.25,6257
2172,calibration,0.7021276595744681,2850
2196,calibration,0.47619047619047616,10157
2199,calibration,0.22784810126582278,5791
2205,calibration,0.625,12550
2206,calibration,0.6129032258064516,6665
2212,calibration,0.45161290322580644,5558
2237,calibration,0.5,16496
2257,calibration,0.6,2259
2258,calibration,0.5833333333333334,2346
2266,calibration,0.6904761904761905,15257
2273,calibration,0.28,4955
2277,calibration,0.7272727272727273,15092
2283,calibration,0.5,809
2287,calibration,0.5,9110
2293,calibration,0.5,12101
