ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
6,train,6,4
8,train,8,5
9,train,9,6
10,train,10,7
11,train,11,8
14,train,14,11
16,train,16,13
18,train,18,14
20,train,20,16
21,train,21,17
22,train,22,18
24,train,22,20
25,train,25,21
26,train,26,22
27,train,27,23
30,train,30,26
33,train,33,29
34,train,30,30
36,train,30,32
39,train,27,34
40,train,40,35
41,train,41,36
43,train,43,38
45,train,45,40
46,train,46,41
47,train,47,42
48,train,48,43
49,train,49,44
50,train,50,45
51,train,51,46
53,train,45,48
54,train,47,49
55,train,55,50
56,train,56,51
57,train,57,52
58,train,58,53
59,train,59,54
62,train,62,56
63,train,63,57
65,train,65,59
66,train,66,60
68,train,68,62
69,train,47,63
70,train,70,64
71,train,71,65
73,train,73,67
74,train,74,68
75,train,75,69
76,train,76,70
77,train,77,71
78,train,78,72
79,train,79,73
81,train,81,75
82,train,82,76
83,train,83,77
85,train,85,79
90,train,90,82
91,train,91,83
92,train,92,84
93,train,93,85
94,train,94,86
97,train,97,89
98,train,98,90
100,train,100,91
101,train,101,92
104,train,104,94
105,train,105,95
109,train,109,98
111,train,111,99
112,train,111,100
113,train,113,101
114,train,113,102
115,train,115,103
116,train,116,104
118,train,118,105
119,train,119,106
121,train,109,107
122,train,122,108
123,train,123,109
124,train,124,110
125,train,125,111
126,train,126,112
128,train,128,114
129,train,129,115
130,train,130,116
131,train,90,117
135,train,135,119
136,train,126,120
138,train,138,121
140,train,140,123
142,train,142,125
144,train,144,126
145,train,145,127
148,train,148,128
149,train,149,129
150,train,150,130
151,train,151,131
152,train,152,132
157,train,157,135
158,train,158,136
159,train,159,137
160,train,160,138
161,train,161,139
162,train,126,140
163,train,163,141
164,train,164,142
165,train,78,143
166,train,166,144
170,train,170,145
173,train,173,147
175,train,175,148
178,train,178,149
179,train,179,150
180,train,180,151
182,train,182,152
184,train,184,153
194,train,194,155
195,train,195,156
196,train,196,157
200,train,200,159
201,train,201,160
203,train,203,162
204,train,204,163
206,train,206,164
208,train,208,166
210,train,210,167
215,train,215,170
216,train,216,171
217,train,160,172
218,train,218,173
219,train,219,174
221,train,221,175
225,train,225,177
226,train,182,178
227,train,227,179
229,train,229,181
230,train,230,182
231,train,231,183
234,train,234,185
236,train,236,186
237,train,151,187
241,train,241,189
243,train,243,190
244,train,244,191
245,train,76,192
249,train,249,195
251,train,251,197
257,train,257,201
259,train,259,203
260,train,260,204
261,train,261,205
262,train,262,206
263,train,263,207
264,train,264,208
265,train,265,209
266,train,266,210
268,train,230,211
269,train,269,212
270,train,109,213
272,train,249,215
273,train,142,216
275,train,275,218
279,train,279,220
280,train,280,221
281,train,281,222
283,train,283,223
284,train,284,224
287,train,287,225
288,train,288,226
289,train,289,227
292,train,249,228
293,train,293,229
295,train,295,231
298,train,82,232
299,train,299,233
300,train,300,234
301,train,249,235
302,train,302,236
306,train,306,238
307,train,307,239
310,train,310,240
312,train,230,241
317,train,317,243
318,train,318,244
320,train,320,245
321,train,321,246
322,train,322,247
323,train,323,248
325,train,47,250
326,train,249,251
327,train,327,252
328,train,300,253
332,train,332,254
334,train,334,256
335,train,335,257
337,train,337,259
338,train,338,260
339,train,339,261
340,train,340,262
343,train,343,263
345,train,345,265
346,train,346,266
353,train,353,270
357,train,357,272
358,train,358,273
359,train,111,274
360,train,360,275
361,train,196,276
362,train,299,277
363,train,322,278
364,train,364,279
365,train,163,280
366,train,366,281
368,train,368,282
370,train,370,283
374,train,374,285
377,train,377,288
379,train,379,290
380,train,380,291
383,train,383,294
386,train,160,295
388,train,388,296
391,train,391,298
393,train,393,300
394,train,218,301
395,train,395,302
396,train,230,303
397,train,397,304
401,train,401,308
403,train,403,310
404,train,404,311
405,train,405,312
406,train,406,313
407,train,407,314
408,train,408,315
410,train,410,316
411,train,411,317
412,train,412,318
415,train,415,320
416,train,166,321
418,train,179,323
421,train,421,325
427,train,427,331
431,train,306,334
432,train,432,335
433,train,118,336
434,train,128,337
436,train,436,338
437,train,196,339
438,train,438,340
440,train,440,341
442,train,442,342
446,train,446,343
448,train,448,345
450,train,450,347
451,train,451,348
452,train,452,349
456,train,456,351
457,train,457,352
459,train,459,353
461,train,461,354
462,train,462,355
463,train,249,356
468,train,468,359
469,train,469,360
471,train,471,362
473,train,473,364
477,train,477,368
478,train,478,369
482,train,482,373
483,train,170,374
486,train,486,375
487,train,487,376
489,train,489,378
490,train,490,379
492,train,492,381
493,train,493,382
494,train,494,383
495,train,263,384
496,train,496,385
497,train,493,386
498,train,498,387
499,train,499,388
500,train,500,389
501,train,501,390
503,train,503,392
506,train,506,393
507,train,507,394
508,train,508,395
509,train,509,396
510,train,510,397
511,train,230,398
514,train,514,401
515,train,182,402
516,train,516,403
519,train,519,404
520,train,520,405
521,train,521,406
527,train,395,411
529,train,529,413
530,train,530,414
531,train,531,415
532,train,14,416
537,train,537,420
541,train,541,422
546,train,546,425
548,train,548,427
551,train,551,428
553,train,293,429
556,train,556,431
559,train,559,432
565,train,565,435
568,train,90,438
569,train,569,439
574,train,574,441
579,train,579,442
580,train,580,443
583,train,160,444
584,train,584,445
585,train,579,446
589,train,589,449
593,train,593,452
596,train,357,455
597,train,200,456
598,train,322,457
599,train,599,458
600,train,340,459
602,train,170,461
604,train,200,463
605,train,605,464
607,train,607,465
608,train,608,466
617,train,617,474
620,train,620,477
621,train,621,478
623,train,623,480
