ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
6,train,6,4
8,train,8,5
9,train,9,6
10,train,10,7
12,train,12,9
21,train,21,17
22,train,22,18
23,train,23,19
24,train,22,20
26,train,26,22
28,train,28,24
29,train,29,25
32,train,32,28
33,train,33,29
34,train,30,30
35,train,35,31
36,train,30,32
37,train,31,33
40,train,40,35
42,train,42,37
45,train,45,40
47,train,47,42
50,train,50,45
51,train,51,46
53,train,45,48
54,train,47,49
55,train,55,50
57,train,57,52
58,train,58,53
59,train,59,54
60,train,60,55
62,train,62,56
63,train,63,57
65,train,65,59
66,train,66,60
67,train,67,61
68,train,68,62
69,train,47,63
70,train,70,64
74,train,74,68
75,train,75,69
76,train,76,70
77,train,77,71
78,train,78,72
79,train,79,73
81,train,81,75
83,train,83,77
85,train,85,79
88,train,88,81
90,train,90,82
91,train,91,83
92,train,92,84
93,train,93,85
94,train,94,86
96,train,96,88
97,train,97,89
98,train,98,90
100,train,100,91
101,train,101,92
106,train,106,96
109,train,109,98
116,train,116,104
118,train,118,105
119,train,119,106
121,train,109,107
122,train,122,108
125,train,125,111
126,train,126,112
130,train,130,116
131,train,90,117
134,train,134,118
135,train,135,119
136,train,126,120
138,train,138,121
142,train,142,125
144,train,144,126
148,train,148,128
149,train,149,129
151,train,151,131
153,train,153,133
157,train,157,135
159,train,159,137
160,train,160,138
161,train,161,139
162,train,126,140
163,train,163,141
165,train,78,143
170,train,170,145
173,train,173,147
180,train,180,151
182,train,182,152
184,train,184,153
189,train,189,154
195,train,195,156
197,train,197,158
200,train,200,159
203,train,203,162
204,train,204,163
207,train,207,165
208,train,208,166
210,train,210,167
211,train,211,168
213,train,213,169
216,train,216,171
217,train,160,172
219,train,219,174
221,train,221,175
225,train,225,177
230,train,230,182
231,train,231,183
236,train,236,186
237,train,151,187
240,train,240,188
244,train,244,191
246,train,246,193
248,train,248,194
249,train,249,195
253,train,253,198
254,train,253,199
256,train,256,200
258,train,15,202
259,train,259,203
260,train,260,204
261,train,261,205
262,train,262,206
268,train,230,211
269,train,269,212
270,train,109,213
272,train,249,215
273,train,142,216
276,train,276,219
280,train,280,221
281,train,281,222
283,train,283,223
284,train,284,224
288,train,288,226
294,train,139,230
295,train,295,231
299,train,299,233
301,train,249,235
302,train,302,236
303,train,303,237
306,train,306,238
313,train,313,242
318,train,318,244
321,train,321,246
323,train,323,248
324,train,324,249
326,train,249,251
327,train,327,252
328,train,300,253
332,train,332,254
333,train,333,255
334,train,334,256
336,train,336,258
337,train,337,259
338,train,338,260
340,train,340,262
344,train,344,264
346,train,346,266
348,train,348,267
352,train,352,269
353,train,353,270
357,train,357,272
359,train,111,274
360,train,360,275
361,train,196,276
363,train,322,278
365,train,163,280
366,train,366,281
368,train,368,282
370,train,370,283
372,train,372,284
376,train,376,287
377,train,377,288
378,train,378,289
382,train,141,293
383,train,383,294
392,train,392,299
393,train,393,300
395,train,395,302
396,train,230,303
401,train,401,308
402,train,402,309
403,train,403,310
404,train,404,311
410,train,410,316
411,train,411,317
412,train,412,318
414,train,414,319
415,train,415,320
416,train,166,321
417,train,417,322
420,train,420,324
421,train,421,325
422,train,422,326
423,train,423,327
424,train,134,328
425,train,134,329
426,train,426,330
427,train,427,331
429,train,429,333
431,train,306,334
433,train,118,336
434,train,128,337
446,train,446,343
447,train,447,344
448,train,448,345
450,train,450,347
451,train,451,348
454,train,454,350
456,train,456,351
457,train,457,352
459,train,459,353
461,train,461,354
462,train,462,355
463,train,249,356
466,train,466,357
467,train,467,358
468,train,468,359
469,train,469,360
471,train,471,362
473,train,473,364
474,train,474,365
475,train,475,366
476,train,476,367
481,train,480,372
482,train,482,373
483,train,170,374
486,train,486,375
487,train,487,376
488,train,488,377
493,train,493,382
495,train,263,384
496,train,496,385
499,train,499,388
501,train,501,390
502,train,502,391
503,train,503,392
507,train,507,394
508,train,508,395
510,train,510,397
511,train,230,398
512,train,512,399
519,train,519,404
520,train,520,405
523,train,523,407
524,train,524,408
525,train,253,409
526,train,526,410
527,train,395,411
530,train,530,414
531,train,531,415
532,train,14,416
533,train,533,417
535,train,535,419
541,train,541,422
542,train,72,423
546,train,546,425
548,train,548,427
551,train,551,428
553,train,293,429
556,train,556,431
559,train,559,432
562,train,562,433
564,train,564,434
565,train,565,435
567,train,567,437
568,train,90,438
569,train,569,439
573,train,573,440
574,train,574,441
579,train,579,442
580,train,580,443
583,train,160,444
587,train,587,448
589,train,589,449
592,train,592,451
593,train,593,452
594,train,67,453
595,train,595,454
596,train,357,455
598,train,322,457
601,train,601,460
602,train,170,461
603,train,603,462
607,train,607,465
611,train,611,468
613,train,613,470
614,train,614,471
615,train,615,472
616,train,616,473
617,train,617,474
618,train,618,475
622,train,622,479
623,train,623,480
624,train,624,481
629,train,629,485
631,train,631,487
638,train,221,491
640,train,640,492
641,train,113,493
646,train,337,497
647,train,647,498
648,train,648,499
649,train,649,500
653,train,653,503
655,train,655,504
658,train,658,505
659,train,659,506
660,train,660,507
664,train,664,508
666,train,666,509
667,train,667,510
671,train,671,514
674,train,674,516
677,train,677,518
678,train,678,519
680,train,680,521
681,train,681,522
683,train,683,524
684,train,684,525
686,train,605,526
687,train,357,527
690,train,690,530
694,train,307,531
695,train,695,532
696,train,696,533
697,train,166,534
700,train,700,537
701,train,701,538
702,train,702,539
704,train,704,541
705,train,170,542
706,train,608,543
707,train,707,544
709,train,709,546
