ligand_id,role,cluster_id,row_index
3,train,3,2
5,train,5,4
6,train,6,5
8,train,8,6
9,train,9,7
11,train,11,9
12,train,12,10
15,train,15,13
18,train,18,15
19,train,19,16
21,train,21,18
23,train,23,20
25,train,25,22
27,train,27,24
29,train,29,26
31,train,31,28
32,train,32,29
35,train,35,32
40,train,40,36
41,train,41,37
43,train,43,39
45,train,45,41
46,train,46,42
47,train,47,43
48,train,48,44
50,train,50,46
51,train,51,47
53,train,53,49
54,train,47,50
55,train,55,51
57,train,57,53
59,train,59,55
60,train,60,56
62,train,62,57
64,train,64,59
65,train,65,60
66,train,66,61
68,train,68,63
69,train,47,64
70,train,70,65
72,train,72,67
75,train,75,70
76,train,76,71
77,train,77,72
78,train,78,73
79,train,79,74
80,train,80,75
82,train,82,77
85,train,85,80
86,train,86,81
92,train,92,85
93,train,93,86
94,train,94,87
96,train,96,89
100,train,100,92
101,train,101,93
106,train,106,97
111,train,111,100
112,train,112,101
116,train,116,105
119,train,119,107
121,train,121,108
125,train,125,112
126,train,126,113
130,train,130,117
131,train,131,118
134,train,134,119
136,train,126,121
140,train,140,124
141,train,141,125
145,train,145,128
148,train,148,129
150,train,150,131
152,train,152,133
159,train,159,138
160,train,160,139
161,train,161,140
162,train,126,141
165,train,78,144
166,train,166,145
170,train,170,146
171,train,171,147
173,train,173,148
179,train,179,151
180,train,180,152
182,train,182,153
184,train,184,154
190,train,190,156
194,train,194,157
195,train,195,158
196,train,196,159
197,train,197,160
200,train,200,161
201,train,201,162
203,train,203,164
204,train,204,165
207,train,207,167
208,train,208,168
210,train,210,169
211,train,211,170
213,train,213,171
215,train,215,172
216,train,216,173
219,train,219,176
221,train,126,177
222,train,222,178
229,train,229,183
230,train,230,184
233,train,233,186
234,train,234,187
237,train,237,189
240,train,240,190
241,train,241,191
243,train,243,192
245,train,245,194
246,train,246,195
248,train,248,196
249,train,230,197
250,train,94,198
251,train,251,199
253,train,253,200
254,train,253,201
256,train,256,202
257,train,257,203
258,train,258,204
259,train,259,205
260,train,260,206
261,train,261,207
262,train,262,208
263,train,263,209
265,train,265,211
266,train,266,212
268,train,230,213
272,train,272,217
273,train,273,218
274,train,274,219
275,train,275,220
276,train,276,221
280,train,280,223
284,train,284,226
287,train,287,227
288,train,288,228
298,train,298,234
301,train,301,237
302,train,302,238
303,train,303,239
306,train,306,240
310,train,310,242
312,train,230,243
320,train,320,247
323,train,323,250
324,train,324,251
325,train,47,252
326,train,326,253
327,train,327,254
328,train,328,255
334,train,334,258
335,train,335,259
337,train,337,261
339,train,339,263
344,train,344,266
345,train,345,267
348,train,348,269
350,train,350,270
352,train,352,271
356,train,356,273
359,train,111,276
361,train,361,278
363,train,363,280
364,train,364,281
368,train,368,284
372,train,372,286
375,train,375,288
376,train,363,289
377,train,377,290
378,train,378,291
380,train,380,293
381,train,381,294
383,train,383,296
386,train,386,297
388,train,388,298
389,train,389,299
391,train,391,300
394,train,394,303
395,train,395,304
396,train,396,305
400,train,400,309
401,train,401,310
402,train,402,311
405,train,405,314
406,train,406,315
408,train,408,317
412,train,412,320
415,train,415,322
416,train,416,323
417,train,417,324
418,train,179,325
421,train,421,327
422,train,422,328
424,train,424,330
425,train,425,331
426,train,426,332
427,train,427,333
428,train,428,334
431,train,306,336
432,train,432,337
437,train,361,341
446,train,446,345
448,train,448,347
451,train,451,350
452,train,452,351
456,train,456,353
457,train,457,354
461,train,461,356
462,train,462,357
468,train,468,361
470,train,470,363
471,train,471,364
473,train,473,366
