ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
5,train,5,4
9,train,9,7
10,train,10,8
12,train,12,10
13,train,13,11
14,train,14,12
15,train,15,13
16,train,16,14
18,train,18,15
19,train,19,16
22,train,22,19
23,train,23,20
24,train,22,21
25,train,25,22
26,train,26,23
28,train,28,25
29,train,29,26
30,train,30,27
31,train,31,28
32,train,32,29
33,train,33,30
34,train,30,31
35,train,35,32
36,train,30,33
37,train,31,34
42,train,42,38
44,train,44,40
45,train,45,41
46,train,46,42
48,train,48,44
50,train,50,46
51,train,51,47
52,train,52,48
53,train,45,49
55,train,55,51
57,train,57,53
60,train,60,56
62,train,62,57
63,train,63,58
64,train,64,59
66,train,66,61
67,train,67,62
68,train,68,63
70,train,70,65
71,train,71,66
72,train,72,67
73,train,73,68
75,train,75,70
78,train,78,73
79,train,79,74
81,train,81,76
83,train,83,78
84,train,84,79
85,train,85,80
86,train,86,81
88,train,88,82
91,train,91,84
92,train,92,85
93,train,93,86
94,train,94,87
95,train,95,88
97,train,97,90
101,train,101,93
103,train,103,94
105,train,105,96
108,train,108,98
109,train,109,99
111,train,111,100
112,train,111,101
116,train,116,105
119,train,119,107
121,train,109,108
124,train,124,111
125,train,125,112
127,train,127,114
129,train,129,116
134,train,134,119
135,train,135,120
140,train,140,124
141,train,141,125
142,train,142,126
149,train,149,130
151,train,151,132
153,train,153,134
155,train,155,135
157,train,157,136
158,train,158,137
160,train,160,139
163,train,163,142
164,train,164,143
165,train,78,144
166,train,166,145
173,train,173,148
180,train,180,152
184,train,184,154
189,train,189,155
190,train,190,156
194,train,194,157
195,train,195,158
200,train,200,161
202,train,202,163
204,train,204,165
206,train,206,166
207,train,207,167
213,train,213,171
215,train,215,172
216,train,216,173
217,train,160,174
218,train,218,175
221,train,221,177
222,train,222,178
225,train,225,179
227,train,227,181
228,train,228,182
229,train,229,183
237,train,151,189
240,train,240,190
241,train,241,191
243,train,243,192
246,train,246,195
248,train,248,196
250,train,248,198
251,train,251,199
253,train,253,200
254,train,253,201
256,train,256,202
258,train,15,204
259,train,259,205
263,train,263,209
264,train,264,210
265,train,265,211
270,train,109,215
271,train,271,216
273,train,142,218
274,train,274,219
275,train,275,220
276,train,276,221
279,train,279,222
280,train,280,223
283,train,283,225
284,train,284,226
287,train,287,227
288,train,288,228
289,train,289,229
295,train,295,233
299,train,299,235
300,train,300,236
303,train,303,239
307,train,307,241
313,train,313,244
317,train,317,245
324,train,324,251
327,train,327,254
328,train,300,255
333,train,333,257
335,train,335,259
336,train,336,260
337,train,337,261
338,train,338,262
339,train,339,263
343,train,343,265
344,train,344,266
345,train,345,267
346,train,346,268
350,train,350,270
352,train,352,271
356,train,356,273
358,train,358,275
359,train,111,276
360,train,360,277
362,train,299,279
364,train,364,281
365,train,163,282
366,train,366,283
368,train,368,284
372,train,372,286
374,train,374,287
375,train,375,288
377,train,377,290
378,train,378,291
380,train,380,293
381,train,381,294
382,train,141,295
383,train,383,296
386,train,160,297
389,train,389,299
391,train,391,300
393,train,393,302
394,train,218,303
395,train,395,304
401,train,401,310
402,train,402,311
403,train,403,312
404,train,404,313
405,train,405,314
406,train,406,315
410,train,410,318
411,train,411,319
412,train,412,320
415,train,415,322
416,train,166,323
417,train,417,324
421,train,421,327
423,train,423,329
424,train,134,330
425,train,134,331
427,train,427,333
428,train,428,334
436,train,436,340
438,train,438,342
447,train,447,346
448,train,448,347
450,train,450,349
451,train,451,350
452,train,452,351
454,train,454,352
456,train,456,353
459,train,459,355
461,train,461,356
462,train,462,357
466,train,466,359
467,train,467,360
468,train,468,361
469,train,469,362
470,train,470,363
472,train,472,365
473,train,473,366
474,train,474,367
476,train,476,369
477,train,477,370
479,train,479,372
482,train,482,375
487,train,487,378
488,train,488,379
490,train,490,381
492,train,492,383
494,train,494,385
495,train,263,386
496,train,496,387
500,train,500,391
501,train,501,392
502,train,502,393
506,train,506,395
509,train,509,398
510,train,510,399
512,train,512,401
513,train,513,402
514,train,514,403
516,train,516,405
519,train,519,406
520,train,520,407
521,train,521,408
524,train,524,410
525,train,253,411
526,train,526,412
527,train,395,413
528,train,528,414
530,train,530,416
531,train,531,417
532,train,14,418
535,train,535,421
537,train,537,422
542,train,72,425
544,train,544,426
547,train,547,428
548,train,548,429
554,train,554,432
556,train,556,433
559,train,559,434
562,train,562,435
564,train,564,436
566,train,566,438
569,train,569,441
574,train,574,443
579,train,579,444
580,train,580,445
583,train,160,446
584,train,584,447
585,train,579,448
586,train,586,449
587,train,587,450
589,train,589,451
591,train,562,452
592,train,592,453
593,train,593,454
594,train,67,455
597,train,200,458
599,train,599,460
601,train,601,462
603,train,603,464
604,train,200,465
608,train,608,468
609,train,447,469
611,train,611,470
612,train,447,471
615,train,615,474
616,train,616,475
619,train,619,478
621,train,621,480
624,train,624,483
625,train,625,484
627,train,627,486
629,train,629,487
631,train,631,489
633,train,584,490
634,train,634,491
637,train,637,492
638,train,221,493
640,train,640,494
646,train,337,499
647,train,647,500
653,train,653,505
658,train,658,507
659,train,659,508
660,train,660,509
664,train,664,510
667,train,667,512
668,train,668,513
669,train,669,514
672,train,263,517
674,train,674,518
676,train,23,519
677,train,677,520
678,train,678,521
680,train,680,523
682,train,682,525
683,train,683,526
690,train,690,532
694,train,307,534
695,train,695,535
696,train,696,536
697,train,166,537
698,train,402,538
699,train,699,539
702,train,702,542
703,train,703,543
704,train,704,544
