ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
5,train,5,4
8,train,8,6
9,train,9,7
10,train,10,8
13,train,13,11
14,train,14,12
15,train,15,13
16,train,16,14
19,train,19,16
21,train,21,18
22,train,22,19
23,train,23,20
24,train,22,21
25,train,25,22
26,train,26,23
27,train,27,24
29,train,29,26
31,train,31,28
32,train,32,29
33,train,33,30
37,train,31,34
39,train,27,35
40,train,40,36
41,train,41,37
42,train,42,38
43,train,43,39
44,train,44,40
46,train,46,42
47,train,47,43
48,train,48,44
49,train,49,45
52,train,52,48
54,train,47,50
55,train,55,51
56,train,56,52
57,train,57,53
58,train,58,54
59,train,59,55
60,train,60,56
62,train,62,57
63,train,63,58
64,train,64,59
65,train,65,60
68,train,68,63
69,train,47,64
71,train,71,66
72,train,72,67
73,train,73,68
74,train,74,69
75,train,75,70
76,train,76,71
77,train,77,72
79,train,79,74
80,train,80,75
81,train,81,76
83,train,83,78
85,train,85,80
88,train,88,82
90,train,90,83
91,train,91,84
94,train,94,87
98,train,98,91
100,train,100,92
103,train,103,94
104,train,104,95
106,train,106,97
108,train,108,98
111,train,111,100
112,train,111,101
115,train,115,104
116,train,116,105
118,train,118,106
119,train,119,107
123,train,123,110
124,train,124,111
125,train,125,112
126,train,126,113
127,train,127,114
129,train,129,116
130,train,130,117
131,train,90,118
135,train,135,120
136,train,126,121
141,train,141,125
142,train,142,126
144,train,144,127
145,train,145,128
148,train,148,129
149,train,149,130
150,train,150,131
151,train,151,132
152,train,152,133
158,train,158,137
159,train,159,138
160,train,160,139
161,train,161,140
162,train,126,141
163,train,163,142
164,train,164,143
166,train,166,145
173,train,173,148
175,train,175,149
178,train,178,150
179,train,179,151
180,train,180,152
182,train,182,153
184,train,184,154
190,train,190,156
194,train,194,157
201,train,201,162
203,train,203,164
204,train,204,165
206,train,206,166
207,train,207,167
208,train,208,168
213,train,213,171
216,train,216,173
217,train,160,174
219,train,219,176
222,train,222,178
225,train,225,179
226,train,182,180
228,train,228,182
229,train,229,183
233,train,233,186
234,train,234,187
236,train,236,188
237,train,151,189
240,train,240,190
241,train,241,191
243,train,243,192
245,train,76,194
246,train,246,195
249,train,249,197
251,train,251,199
253,train,253,200
254,train,253,201
257,train,257,203
258,train,15,204
260,train,260,206
261,train,261,207
262,train,262,208
263,train,263,209
265,train,265,211
266,train,266,212
271,train,271,216
272,train,249,217
273,train,142,218
274,train,274,219
275,train,275,220
276,train,276,221
281,train,281,224
287,train,287,227
289,train,289,229
292,train,249,230
293,train,293,231
295,train,295,233
299,train,299,235
300,train,300,236
301,train,249,237
303,train,303,239
306,train,306,240
307,train,307,241
310,train,310,242
313,train,313,244
317,train,317,245
320,train,320,247
321,train,321,248
322,train,322,249
325,train,47,252
326,train,249,253
327,train,327,254
328,train,300,255
335,train,335,259
336,train,336,260
338,train,338,262
339,train,339,263
340,train,340,264
345,train,345,267
348,train,348,269
352,train,352,271
353,train,353,272
357,train,357,274
359,train,111,276
360,train,360,277
362,train,299,279
363,train,322,280
365,train,163,282
366,train,366,283
368,train,368,284
374,train,374,287
375,train,375,288
377,train,377,290
378,train,378,291
379,train,379,292
380,train,380,293
381,train,381,294
382,train,141,295
386,train,160,297
389,train,389,299
391,train,391,300
393,train,393,302
395,train,395,304
397,train,397,306
400,train,400,309
401,train,401,310
404,train,404,313
406,train,406,315
407,train,407,316
411,train,411,319
412,train,412,320
414,train,414,321
416,train,166,323
418,train,179,325
420,train,420,326
421,train,421,327
422,train,422,328
426,train,426,332
427,train,427,333
429,train,429,335
431,train,306,336
433,train,118,338
436,train,436,340
440,train,440,343
447,train,447,346
448,train,448,347
449,train,449,348
450,train,450,349
451,train,451,350
452,train,452,351
454,train,454,352
456,train,456,353
457,train,457,354
459,train,459,355
461,train,461,356
462,train,462,357
463,train,249,358
466,train,466,359
467,train,467,360
470,train,470,363
472,train,472,365
474,train,474,367
476,train,476,369
479,train,479,372
480,train,480,373
481,train,480,374
486,train,486,377
487,train,487,378
488,train,488,379
491,train,491,382
492,train,492,383
494,train,494,385
495,train,263,386
498,train,498,389
499,train,499,390
501,train,501,392
502,train,502,393
503,train,503,394
508,train,508,397
509,train,509,398
512,train,512,401
513,train,513,402
514,train,514,403
515,train,182,404
519,train,519,406
520,train,520,407
521,train,521,408
524,train,524,410
525,train,253,411
526,train,526,412
527,train,395,413
528,train,528,414
529,train,529,415
530,train,530,416
531,train,531,417
532,train,14,418
533,train,533,419
534,train,534,420
535,train,535,421
540,train,420,423
541,train,541,424
542,train,72,425
544,train,544,426
546,train,546,427
547,train,547,428
548,train,548,429
551,train,551,430
553,train,293,431
554,train,554,432
556,train,556,433
559,train,559,434
564,train,564,436
565,train,565,437
566,train,566,438
567,train,567,439
568,train,90,440
569,train,569,441
573,train,573,442
579,train,579,444
580,train,580,445
583,train,160,446
585,train,579,448
586,train,586,449
589,train,589,451
592,train,592,453
593,train,593,454
595,train,595,456
596,train,357,457
598,train,322,459
599,train,599,460
600,train,340,461
601,train,601,462
603,train,603,464
605,train,605,466
607,train,607,467
608,train,608,468
609,train,447,469
611,train,611,470
612,train,447,471
613,train,613,472
616,train,616,475
617,train,617,476
620,train,620,479
621,train,621,480
623,train,623,482
625,train,625,484
626,train,626,485
627,train,627,486
629,train,629,487
631,train,631,489
634,train,634,491
637,train,637,492
640,train,640,494
642,train,642,496
643,train,643,497
