ligand_id,role,cluster_id,row_index
10,calibration,10,7
16,calibration,16,13
62,calibration,62,56
74,calibration,74,68
78,calibration,78,71
84,calibration,84,77
90,calibration,90,81
94,calibration,94,85
95,calibration,95,86
122,calibration,122,104
131,calibration,90,112
134,calibration,134,113
140,calibration,140,117
141,calibration,141,118
164,calibration,164,134
165,calibration,78,135
196,calibration,196,148
202,calibration,202,152
207,calibration,207,156
216,calibration,216,162
230,calibration,230,172
249,calibration,249,184
253,calibration,253,187
254,calibration,253,188
260,calibration,260,192
268,calibration,230,199
272,calibration,249,203
283,calibration,283,210
287,calibration,287,211
292,calibration,249,214
295,calibration,295,217
301,calibration,249,220
312,calibration,230,226
322,calibration,322,230
326,calibration,249,234
333,calibration,333,237
334,calibration,334,238
350,calibration,350,249
361,calibration,196,256
368,calibration,368,260
382,calibration,141,270
396,calibration,230,280
399,calibration,399,282
406,calibration,406,288
410,calibration,410,290
414,calibration,414,293
423,calibration,423,301
424,calibration,134,302
425,calibration,134,303
428,calibration,428,306
432,calibration,432,308
437,calibration,196,312
463,calibration,249,328
470,calibration,470,332
472,calibration,472,334
473,calibration,473,335
475,calibration,475,337
480,calibration,480,341
481,calibration,480,342
488,calibration,488,347
499,calibration,499,355
500,calibration,500,356
506,calibration,506,358
511,calibration,230,362
525,calibration,253,373
559,calibration,559,391
564,calibration,564,393
565,calibration,565,394
568,calibration,90,397
569,calibration,569,398
579,calibration,579,401
585,calibration,579,404
593,calibration,593,410
598,calibration,322,414
599,calibration,599,415
614,calibration,614,426
640,calibration,640,444
658,calibration,658,455
677,calibration,677,467
679,calibration,196,469
682,calibration,682,472
690,calibration,690,475
701,calibration,701,483
712,calibration,249,492
726,calibration,726,499
738,calibration,738,505
761,calibration,761,520
783,calibration,783,537
792,calibration,792,543
805,calibration,738,555
814,calibration,814,563
819,calibration,819,567
830,calibration,830,575
834,calibration,834,579
840,calibration,230,584
845,calibration,845,589
849,calibration,849,592
852,calibration,819,595
859,calibration,859,600
863,calibration,863,604
871,calibration,871,609
881,calibration,881,617
891,calibration,891,626
892,calibration,892,627
904,calibration,904,637
911,calibration,911,643
918,calibration,918,648
930,calibration,930,659
934,calibration,934,662
937,calibration,937,664
947,calibration,947,672
952,calibration,952,677
964,calibration,62,687
973,calibration,973,696
974,calibration,974,697
975,calibration,975,698
979,calibration,979,701
999,calibration,999,718
1034,calibration,1034,748
1036,calibration,1036,750
