ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
9,train,9,6
11,train,11,8
12,train,12,9
14,train,14,11
15,train,15,12
18,train,18,14
19,train,19,15
20,train,20,16
21,train,21,17
22,train,22,18
23,train,23,19
24,train,22,20
25,train,25,21
27,train,27,23
28,train,28,24
29,train,29,25
30,train,30,26
31,train,31,27
32,train,32,28
33,train,33,29
34,train,30,30
35,train,35,31
36,train,30,32
37,train,31,33
39,train,27,34
40,train,40,35
41,train,41,36
43,train,43,38
44,train,44,39
45,train,45,40
46,train,46,41
47,train,47,42
48,train,48,43
49,train,49,44
50,train,50,45
51,train,51,46
52,train,52,47
53,train,45,48
54,train,47,49
55,train,55,50
56,train,56,51
57,train,57,52
58,train,58,53
60,train,60,55
63,train,63,57
64,train,64,58
65,train,65,59
66,train,66,60
68,train,68,62
69,train,47,63
70,train,70,64
71,train,71,65
72,train,72,66
73,train,73,67
75,train,75,69
76,train,76,70
77,train,77,71
79,train,79,73
80,train,80,74
83,train,83,77
85,train,85,79
88,train,88,81
92,train,92,84
93,train,93,85
96,train,96,88
97,train,97,89
100,train,100,91
101,train,101,92
103,train,103,93
104,train,104,94
105,train,105,95
106,train,106,96
108,train,108,97
111,train,111,99
112,train,111,100
113,train,113,101
114,train,113,102
118,train,118,105
119,train,119,106
123,train,123,109
124,train,124,110
125,train,125,111
126,train,126,112
128,train,128,114
129,train,129,115
130,train,130,116
136,train,126,120
138,train,138,121
139,train,139,122
142,train,142,125
145,train,145,127
149,train,149,129
150,train,150,130
151,train,151,131
152,train,152,132
153,train,153,133
155,train,155,134
157,train,157,135
159,train,159,137
160,train,160,138
162,train,126,140
163,train,163,141
166,train,166,144
170,train,170,145
171,train,171,146
173,train,173,147
175,train,175,148
179,train,179,150
180,train,180,151
182,train,182,152
184,train,184,153
189,train,189,154
194,train,194,155
197,train,197,158
200,train,200,159
201,train,201,160
203,train,203,162
206,train,206,164
208,train,208,166
210,train,210,167
211,train,211,168
213,train,213,169
215,train,215,170
217,train,160,172
218,train,218,173
219,train,219,174
221,train,221,175
222,train,222,176
225,train,225,177
226,train,182,178
227,train,227,179
228,train,228,180
229,train,229,181
231,train,231,183
234,train,234,185
237,train,151,187
241,train,241,189
244,train,244,191
245,train,76,192
246,train,246,193
248,train,248,194
250,train,248,196
251,train,251,197
258,train,15,202
259,train,259,203
261,train,261,205
262,train,262,206
264,train,264,208
265,train,265,209
266,train,266,210
269,train,269,212
271,train,271,214
273,train,142,216
274,train,274,217
276,train,276,219
279,train,279,220
280,train,280,221
281,train,281,222
284,train,284,224
293,train,293,229
294,train,139,230
300,train,300,234
302,train,302,236
303,train,303,237
306,train,306,238
307,train,307,239
313,train,313,242
317,train,317,243
318,train,318,244
320,train,320,245
324,train,324,249
325,train,47,250
327,train,327,252
328,train,300,253
332,train,332,254
335,train,335,257
336,train,336,258
337,train,337,259
339,train,339,261
343,train,343,263
344,train,344,264
352,train,352,269
353,train,353,270
356,train,356,271
357,train,357,272
358,train,358,273
359,train,111,274
360,train,360,275
364,train,364,279
365,train,163,280
372,train,372,284
374,train,374,285
375,train,375,286
377,train,377,288
378,train,378,289
381,train,381,292
383,train,383,294
386,train,160,295
389,train,389,297
391,train,391,298
392,train,392,299
393,train,393,300
394,train,218,301
397,train,397,304
398,train,398,305
400,train,400,307
402,train,402,309
403,train,403,310
404,train,404,311
405,train,405,312
408,train,408,315
411,train,411,317
412,train,412,318
416,train,166,321
417,train,417,322
418,train,179,323
420,train,420,324
426,train,426,330
427,train,427,331
429,train,429,333
431,train,306,334
433,train,118,336
434,train,128,337
436,train,436,338
438,train,438,340
440,train,440,341
442,train,442,342
446,train,446,343
447,train,447,344
448,train,448,345
449,train,449,346
450,train,450,347
452,train,452,349
456,train,456,351
457,train,457,352
461,train,461,354
462,train,462,355
467,train,467,358
469,train,469,360
471,train,471,362
477,train,477,368
478,train,478,369
479,train,479,370
482,train,482,373
483,train,170,374
487,train,487,376
490,train,490,379
491,train,491,380
492,train,492,381
493,train,493,382
494,train,494,383
496,train,496,385
497,train,493,386
498,train,498,387
501,train,501,390
502,train,502,391
503,train,503,392
507,train,507,394
509,train,509,396
510,train,510,397
512,train,512,399
513,train,513,400
515,train,182,402
516,train,516,403
519,train,519,404
523,train,523,407
524,train,524,408
526,train,526,410
528,train,528,412
529,train,529,413
530,train,530,414
531,train,531,415
532,train,14,416
533,train,533,417
535,train,535,419
537,train,537,420
540,train,420,421
541,train,541,422
542,train,72,423
544,train,544,424
547,train,547,426
548,train,548,427
551,train,551,428
553,train,293,429
556,train,556,431
562,train,562,433
566,train,566,436
567,train,567,437
573,train,573,440
580,train,580,443
583,train,160,444
584,train,584,445
586,train,586,447
589,train,589,449
591,train,562,450
592,train,592,451
595,train,595,454
596,train,357,455
597,train,200,456
601,train,601,460
602,train,170,461
604,train,200,463
607,train,607,465
608,train,608,466
609,train,447,467
611,train,611,468
612,train,447,469
613,train,613,470
616,train,616,473
617,train,617,474
619,train,619,476
620,train,620,477
621,train,621,478
622,train,622,479
623,train,623,480
624,train,624,481
625,train,625,482
626,train,626,483
627,train,627,484
629,train,629,485
630,train,630,486
631,train,631,487
633,train,584,488
634,train,634,489
637,train,637,490
638,train,221,491
641,train,113,493
645,train,645,496
646,train,337,497
647,train,647,498
648,train,648,499
649,train,649,500
650,train,650,501
651,train,651,502
653,train,653,503
