ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
5,train,5,4
6,train,6,5
9,train,9,7
13,train,13,11
14,train,14,12
16,train,16,14
19,train,19,16
22,train,22,19
23,train,23,20
24,train,22,21
26,train,26,23
27,train,27,24
29,train,29,26
30,train,27,27
31,train,31,28
33,train,33,30
34,train,27,31
36,train,27,33
37,train,31,34
39,train,27,35
41,train,41,37
45,train,45,41
46,train,46,42
49,train,49,45
52,train,45,48
53,train,45,49
56,train,56,52
58,train,58,54
60,train,60,56
63,train,63,58
66,train,66,61
67,train,67,62
68,train,68,63
70,train,70,65
71,train,71,66
75,train,75,70
76,train,76,71
77,train,77,72
78,train,78,73
81,train,81,76
85,train,85,80
91,train,91,84
92,train,92,85
94,train,94,87
98,train,98,91
100,train,100,92
105,train,105,96
109,train,109,99
111,train,111,100
112,train,111,101
113,train,111,102
114,train,111,103
115,train,115,104
118,train,118,106
121,train,109,108
122,train,122,109
128,train,122,115
130,train,130,117
131,train,131,118
140,train,140,124
141,train,141,125
145,train,145,128
148,train,148,129
151,train,151,132
153,train,153,134
155,train,155,135
157,train,157,136
158,train,158,137
159,train,159,138
160,train,160,139
161,train,161,140
163,train,163,142
166,train,166,145
171,train,171,147
173,train,173,148
175,train,175,149
179,train,179,151
180,train,180,152
184,train,184,154
189,train,189,155
197,train,197,160
200,train,200,161
201,train,23,162
203,train,203,164
204,train,204,165
206,train,206,166
207,train,207,167
208,train,208,168
211,train,211,170
215,train,215,172
216,train,216,173
218,train,67,175
225,train,225,179
228,train,228,182
229,train,229,183
233,train,233,186
234,train,234,187
236,train,70,188
237,train,148,189
241,train,241,191
243,train,100,192
244,train,244,193
245,train,245,194
248,train,94,196
250,train,94,198
251,train,251,199
253,train,253,200
254,train,253,201
256,train,256,202
259,train,259,205
260,train,260,206
262,train,262,208
263,train,262,209
265,train,228,211
269,train,269,214
270,train,109,215
271,train,271,216
272,train,272,217
274,train,274,219
279,train,279,222
287,train,67,227
288,train,288,228
292,train,292,230
293,train,293,231
302,train,302,238
306,train,306,240
307,train,272,241
313,train,313,244
317,train,317,245
318,train,318,246
321,train,321,248
322,train,322,249
323,train,323,250
326,train,272,253
327,train,327,254
332,train,332,256
334,train,334,258
336,train,336,260
338,train,338,262
339,train,339,263
344,train,344,266
345,train,345,267
348,train,348,269
350,train,350,270
352,train,352,271
353,train,63,272
356,train,356,273
357,train,111,274
358,train,358,275
359,train,111,276
360,train,360,277
363,train,322,280
365,train,163,282
366,train,366,283
370,train,189,285
372,train,372,286
375,train,375,288
376,train,322,289
378,train,378,291
379,train,379,292
381,train,272,294
382,train,141,295
392,train,392,301
393,train,393,302
394,train,67,303
399,train,399,308
403,train,403,312
404,train,404,313
410,train,410,318
411,train,411,319
412,train,412,320
416,train,166,323
417,train,417,324
420,train,392,326
422,train,422,328
426,train,426,332
428,train,428,334
431,train,306,336
432,train,432,337
433,train,118,338
438,train,438,342
440,train,440,343
442,train,442,344
446,train,446,345
447,train,447,346
448,train,448,347
450,train,450,349
452,train,452,351
454,train,454,352
456,train,456,353
457,train,457,354
461,train,461,356
467,train,467,360
468,train,468,361
471,train,245,364
472,train,130,365
473,train,157,366
474,train,474,367
475,train,475,368
477,train,477,370
478,train,478,371
479,train,479,372
482,train,482,375
489,train,489,380
490,train,490,381
491,train,491,382
495,train,262,386
497,train,262,388
498,train,262,389
500,train,262,391
501,train,262,392
506,train,506,395
508,train,508,397
510,train,510,399
514,train,514,403
516,train,516,405
519,train,519,406
520,train,520,407
523,train,523,409
524,train,524,410
525,train,253,411
526,train,526,412
532,train,14,418
533,train,533,419
534,train,534,420
537,train,537,422
540,train,392,423
541,train,541,424
544,train,544,426
547,train,547,428
548,train,548,429
551,train,551,430
553,train,293,431
554,train,554,432
556,train,556,433
562,train,323,435
564,train,564,436
565,train,565,437
567,train,567,439
579,train,579,444
580,train,580,445
585,train,579,448
586,train,586,449
589,train,589,451
591,train,591,452
593,train,593,454
594,train,594,455
596,train,111,457
597,train,200,458
598,train,322,459
599,train,599,460
603,train,603,464
604,train,604,465
609,train,447,469
612,train,447,471
613,train,613,472
614,train,614,473
616,train,616,475
617,train,617,476
618,train,618,477
619,train,619,478
620,train,620,479
621,train,621,480
624,train,624,483
625,train,625,484
626,train,626,485
629,train,629,487
634,train,634,491
637,train,637,492
640,train,640,494
641,train,111,495
643,train,643,497
647,train,647,500
650,train,650,503
653,train,184,505
658,train,658,507
660,train,660,509
666,train,666,511
670,train,670,515
672,train,262,517
676,train,23,519
678,train,678,521
680,train,680,523
681,train,681,524
683,train,683,526
684,train,684,527
687,train,111,529
689,train,111,531
690,train,690,532
691,train,691,533
697,train,166,537
699,train,699,539
701,train,701,541
702,train,702,542
703,train,703,543
707,train,537,547
709,train,709,549
710,train,710,550
712,train,272,552
718,train,718,555
719,train,719,556
721,train,98,557
728,train,122,563
730,train,730,565
735,train,735,568
740,train,740,570
743,train,743,571
745,train,681,573
746,train,746,574
753,train,604,579
755,train,115,581
757,train,757,583
759,train,759,584
761,train,761,585
762,train,762,586
763,train,763,587
770,train,770,593
771,train,244,594
773,train,773,596
774,train,774,597
776,train,776,598
780,train,780,600
781,train,781,601
782,train,782,602
783,train,783,603
787,train,787,605
789,train,789,606
791,train,791,608
792,train,792,609
795,train,795,611
796,train,796,612
799,train,799,615
800,train,524,616
801,train,801,617
802,train,802,618
