ligand_id,role,cluster_id,row_index
1,train,1,0
3,train,3,2
8,train,8,5
9,train,9,6
11,train,11,8
14,train,14,11
15,train,15,12
22,train,22,18
23,train,23,19
24,train,22,20
25,train,25,21
26,train,26,22
27,train,27,23
29,train,29,25
30,train,30,26
31,train,31,27
34,train,30,30
35,train,35,31
36,train,30,32
39,train,27,34
40,train,40,35
41,train,41,36
42,train,42,37
44,train,44,39
45,train,45,40
46,train,46,41
47,train,47,42
49,train,49,44
50,train,50,45
52,train,52,47
54,train,47,49
56,train,56,51
58,train,58,53
59,train,59,54
60,train,60,55
62,train,62,56
63,train,63,57
66,train,66,60
67,train,67,61
68,train,68,62
70,train,70,64
72,train,72,66
73,train,73,67
74,train,74,68
77,train,77,71
79,train,79,73
82,train,82,76
83,train,83,77
88,train,88,81
91,train,91,83
93,train,93,85
95,train,95,87
96,train,96,88
98,train,98,90
101,train,101,92
103,train,103,93
105,train,105,95
106,train,106,96
108,train,108,97
109,train,109,98
111,train,111,99
112,train,111,100
113,train,113,101
114,train,113,102
115,train,115,103
116,train,116,104
118,train,118,105
119,train,119,106
122,train,122,108
123,train,123,109
124,train,124,110
125,train,125,111
126,train,126,112
128,train,128,114
129,train,129,115
134,train,134,118
135,train,135,119
136,train,126,120
139,train,139,122
140,train,140,123
142,train,142,125
145,train,145,127
148,train,148,128
151,train,151,131
153,train,153,133
155,train,155,134
157,train,157,135
159,train,159,137
160,train,160,138
161,train,161,139
163,train,163,141
165,train,78,143
170,train,170,145
171,train,171,146
175,train,175,148
179,train,179,150
180,train,180,151
182,train,182,152
189,train,189,154
195,train,195,156
197,train,197,158
200,train,200,159
202,train,202,161
203,train,203,162
204,train,204,163
206,train,206,164
207,train,207,165
208,train,208,166
211,train,211,168
213,train,213,169
217,train,160,172
218,train,218,173
219,train,219,174
221,train,221,175
222,train,222,176
225,train,225,177
227,train,227,179
228,train,228,180
229,train,229,181
230,train,230,182
234,train,234,185
237,train,151,187
240,train,240,188
243,train,243,190
244,train,244,191
245,train,76,192
246,train,246,193
248,train,248,194
249,train,249,195
250,train,248,196
251,train,251,197
253,train,253,198
254,train,253,199
256,train,256,200
257,train,257,201
258,train,15,202
259,train,259,203
260,train,260,204
263,train,263,207
264,train,264,208
265,train,265,209
266,train,266,210
268,train,230,211
269,train,269,212
270,train,109,213
274,train,274,217
275,train,275,218
276,train,276,219
279,train,279,220
280,train,280,221
283,train,283,223
284,train,284,224
287,train,287,225
288,train,288,226
289,train,289,227
292,train,249,228
294,train,139,230
298,train,82,232
300,train,300,234
302,train,302,236
306,train,306,238
307,train,307,239
310,train,310,240
312,train,230,241
317,train,317,243
321,train,321,246
322,train,322,247
324,train,324,249
325,train,47,250
328,train,300,253
332,train,332,254
333,train,333,255
334,train,334,256
338,train,338,260
339,train,339,261
340,train,340,262
343,train,343,263
345,train,345,265
348,train,348,267
350,train,350,268
357,train,357,272
358,train,358,273
359,train,111,274
366,train,366,281
370,train,370,283
372,train,372,284
376,train,376,287
378,train,378,289
380,train,380,291
381,train,381,292
382,train,141,293
386,train,160,295
388,train,388,296
389,train,389,297
392,train,392,299
394,train,218,301
395,train,395,302
396,train,230,303
397,train,397,304
400,train,400,307
401,train,401,308
402,train,402,309
403,train,403,310
404,train,404,311
405,train,405,312
407,train,407,314
408,train,408,315
410,train,410,316
