ligand_id,role,cluster_id,row_index
1,train,1,0
3,train,3,2
6,train,6,5
8,train,8,6
10,train,10,8
11,train,11,9
13,train,13,11
14,train,14,12
20,train,20,17
21,train,21,18
22,train,22,19
23,train,23,20
24,train,22,21
25,train,25,22
26,train,26,23
28,train,28,25
29,train,29,26
30,train,30,27
33,train,33,30
34,train,30,31
35,train,35,32
37,train,31,34
39,train,27,35
40,train,40,36
41,train,41,37
43,train,43,39
44,train,44,40
45,train,45,41
46,train,46,42
48,train,48,44
49,train,49,45
51,train,51,47
53,train,45,49
55,train,55,51
56,train,56,52
57,train,57,53
58,train,58,54
59,train,59,55
60,train,60,56
62,train,62,57
65,train,65,60
66,train,66,61
67,train,67,62
69,train,47,64
71,train,71,66
72,train,72,67
73,train,73,68
76,train,76,71
78,train,78,73
81,train,81,76
82,train,82,77
86,train,86,81
90,train,90,83
92,train,92,85
94,train,94,87
95,train,95,88
97,train,97,90
100,train,100,92
101,train,101,93
104,train,104,95
105,train,105,96
106,train,106,97
108,train,108,98
109,train,109,99
111,train,111,100
112,train,111,101
113,train,113,102
114,train,113,103
115,train,115,104
116,train,116,105
118,train,118,106
121,train,109,108
122,train,122,109
123,train,123,110
124,train,124,111
125,train,125,112
127,train,127,114
128,train,128,115
131,train,90,118
134,train,134,119
135,train,135,120
138,train,138,122
139,train,139,123
141,train,141,125
144,train,144,127
145,train,145,128
150,train,150,131
152,train,152,133
153,train,153,134
155,train,155,135
158,train,158,137
159,train,159,138
160,train,160,139
162,train,126,141
164,train,164,143
166,train,166,145
170,train,170,146
173,train,173,148
178,train,178,150
179,train,179,151
180,train,180,152
184,train,184,154
190,train,190,156
195,train,195,158
196,train,196,159
200,train,200,161
201,train,201,162
202,train,202,163
203,train,203,164
204,train,204,165
206,train,206,166
208,train,208,168
210,train,210,169
215,train,215,172
216,train,216,173
217,train,160,174
218,train,218,175
219,train,219,176
221,train,221,177
225,train,225,179
226,train,182,180
227,train,227,181
228,train,228,182
231,train,231,185
233,train,233,186
234,train,234,187
236,train,236,188
240,train,240,190
241,train,241,191
243,train,243,192
244,train,244,193
245,train,76,194
246,train,246,195
248,train,248,196
249,train,249,197
250,train,248,198
251,train,251,199
253,train,253,200
254,train,253,201
256,train,256,202
257,train,257,203
258,train,15,204
261,train,261,207
262,train,262,208
263,train,263,209
264,train,264,210
265,train,265,211
266,train,266,212
268,train,230,213
272,train,249,217
273,train,142,218
274,train,274,219
275,train,275,220
276,train,276,221
280,train,280,223
281,train,281,224
283,train,283,225
284,train,284,226
287,train,287,227
288,train,288,228
292,train,249,230
294,train,139,232
298,train,82,234
300,train,300,236
302,train,302,238
303,train,303,239
306,train,306,240
307,train,307,241
312,train,230,243
318,train,318,246
320,train,320,247
322,train,322,249
323,train,323,250
327,train,327,254
328,train,300,255
332,train,332,256
336,train,336,260
337,train,337,261
338,train,338,262
339,train,339,263
343,train,343,265
345,train,345,267
346,train,346,268
353,train,353,272
356,train,356,273
357,train,357,274
364,train,364,281
366,train,366,283
368,train,368,284
374,train,374,287
376,train,376,289
378,train,378,291
379,train,379,292
380,train,380,293
382,train,141,295
383,train,383,296
386,train,160,297
389,train,389,299
392,train,392,301
393,train,393,302
394,train,218,303
395,train,395,304
398,train,398,307
399,train,399,308
400,train,400,309
401,train,401,310
402,train,402,311
403,train,403,312
