ligand_id,role,cluster_id,row_index
28,calibration,28,24
32,calibration,32,28
35,calibration,35,31
42,calibration,42,37
44,calibration,44,39
52,calibration,52,47
80,calibration,80,73
84,calibration,84,77
103,calibration,103,92
108,calibration,108,95
127,calibration,127,108
134,calibration,134,113
139,calibration,139,116
141,calibration,141,118
207,calibration,207,156
213,calibration,213,160
222,calibration,222,166
233,calibration,233,174
240,calibration,240,178
248,calibration,248,183
250,calibration,248,185
253,calibration,253,187
254,calibration,253,188
294,calibration,139,216
336,calibration,336,240
381,calibration,381,269
382,calibration,141,270
402,calibration,402,285
414,calibration,414,293
422,calibration,422,300
423,calibration,423,301
424,calibration,134,302
425,calibration,134,303
426,calibration,426,304
447,calibration,447,317
449,calibration,449,319
467,calibration,467,329
470,calibration,470,332
479,calibration,479,340
513,calibration,513,364
525,calibration,253,373
544,calibration,544,384
554,calibration,554,389
566,calibration,566,395
567,calibration,567,396
573,calibration,573,399
586,calibration,586,405
587,calibration,587,406
595,calibration,595,412
609,calibration,447,423
612,calibration,447,424
613,calibration,613,425
615,calibration,615,427
619,calibration,619,431
648,calibration,648,449
670,calibration,670,462
698,calibration,402,480
702,calibration,702,484
704,calibration,704,485
710,calibration,710,491
716,calibration,716,493
722,calibration,722,497
725,calibration,725,498
767,calibration,767,525
790,calibration,790,541
792,calibration,792,543
796,calibration,796,546
797,calibration,797,547
810,calibration,810,559
813,calibration,813,562
816,calibration,816,565
820,calibration,790,568
831,calibration,831,576
834,calibration,834,579
835,calibration,835,580
836,calibration,836,581
838,calibration,838,583
842,calibration,842,586
843,calibration,843,587
850,calibration,850,593
851,calibration,850,594
855,calibration,855,597
865,calibration,865,606
871,calibration,871,609
874,calibration,874,612
880,calibration,880,616
883,calibration,883,619
888,calibration,888,623
897,calibration,897,631
902,calibration,902,635
904,calibration,904,637
905,calibration,905,638
906,calibration,906,639
910,calibration,910,642
920,calibration,920,649
929,calibration,929,658
937,calibration,937,664
948,calibration,948,673
965,calibration,965,688
970,calibration,970,693
980,calibration,980,702
986,calibration,986,708
993,calibration,993,714
1009,calibration,1009,725
1014,calibration,1014,730
1021,calibration,1021,736
1036,calibration,1036,750
1038,calibration,1038,752
1041,calibration,1041,755
1048,calibration,1048,761
1065,calibration,1065,776
1068,calibration,1068,779
1069,calibration,1069,780
1070,calibration,1070,781
1079,calibration,1079,790
1080,calibration,1080,791
1108,calibration,929,817
1109,calibration,1109,818
1110,calibration,1110,819
1112,calibration,1112,821
1118,calibration,1118,826
1119,calibration,980,827
1131,calibration,1131,839
1139,calibration,1139,846
1143,calibration,447,849
1162,calibration,1162,863
1174,calibration,1174,870
1183,calibration,1183,876
1187,calibration,1187,879
1194,calibration,1194,885
1209,calibration,1209,891
1210,calibration,1210,892
1221,calibration,139,900
1240,calibration,1240,912
1246,calibration,1246,918
1256,calibration,1256,928
1266,calibration,1266,937
1271,calibration,1271,941
1287,calibration,1287,956
1301,calibration,1301,967
1306,calibration,1306,972
1314,calibration,1314,980
1319,calibration,1319,985
1321,calibration,1139,987
1327,calibration,842,992
1340,calibration,1340,1005
1345,calibration,1345,1010
1353,calibration,1353,1017
1358,calibration,1358,1020
1363,calibration,1363,1025
1368,calibration,1368,1030
1373,calibration,1373,1035
1383,calibration,1383,1043
1395,calibration,423,1054
1410,calibration,1410,1067
1411,calibration,1411,1068
1415,calibration,134,1071
1417,calibration,790,1073
1428,calibration,810,1083
1437,calibration,28,1092
1438,calibration,1438,1093
1448,calibration,28,1103
1461,calibration,1461,1116
1463,calibration,1463,1118
1464,calibration,1464,1119
1467,calibration,1467,1121
1476,calibration,1476,1129
1480,calibration,1480,1132
1487,calibration,1487,1139
1497,calibration,1497,1148
1505,calibration,447,1155
1506,calibration,1506,1156
1511,calibration,1511,1158
1512,calibration,1512,1159
1514,calibration,1514,1161
1518,calibration,28,1163
1533,calibration,1533,1175
1534,calibration,1534,1176
1539,calibration,566,1180
1542,calibration,1109,1181
1543,calibration,1109,1182
1544,calibration,1109,1183
1548,calibration,1548,1187
1554,calibration,1554,1193
1557,calibration,796,1195
1591,calibration,1591,1221
1593,calibration,1593,1223
1596,calibration,1596,1226
1598,calibration,1598,1228
1602,calibration,1602,1232
1612,calibration,842,1238
1619,calibration,1619,1245
1639,calibration,108,1258
1649,calibration,842,1266
1658,calibration,1658,1273
1675,calibration,1675,1289
1676,calibration,1676,1290
1703,calibration,1703,1313
1710,calibration,1710,1320
1720,calibration,1720,1329
1742,calibration,1742,1349
1743,calibration,1036,1350
1748,calibration,1748,1354
1767,calibration,1767,1371
1772,calibration,1772,1376
1773,calibration,1773,1377
1780,calibration,1780,1383
1782,calibration,1782,1385
1786,calibration,1786,1389
1787,calibration,1786,1390
1789,calibration,834,1392
1792,calibration,1792,1395
1797,calibration,1797,1400
1798,calibration,1798,1401
1800,calibration,1800,1403
1810,calibration,1810,1411
1822,calibration,1822,1422
1824,calibration,1824,1424
1826,calibration,1826,1426
1828,calibration,1828,1428
1834,calibration,1834,1432
1845,calibration,1797,1442
1864,calibration,1864,1458
1865,calibration,1786,1459
1866,calibration,1866,1460
1873,calibration,1873,1467
1874,calibration,1874,1468
1879,calibration,1879,1473
1880,calibration,1880,1474
1884,calibration,1884,1477
1887,calibration,1887,1479
1895,calibration,1895,1485
1897,calibration,1897,1487
1911,calibration,1911,1498
1920,calibration,1797,1507
1938,calibration,1938,1519
1940,calibration,253,1521
1942,calibration,1942,1523
1947,calibration,1947,1527
1954,calibration,1675,1533
1957,calibration,1957,1536
1962,calibration,1962,1541
1979,calibration,1979,1555
1980,calibration,1980,1556
1981,calibration,1981,1557
1982,calibration,1982,1558
1986,calibration,1986,1561
2008,calibration,2008,1577
2017,calibration,2017,1586
2018,calibration,2018,1587
2027,calibration,2027,1595
2028,calibration,2028,1596
2033,calibration,2027,1600
2034,calibration,2028,1601
2036,calibration,2027,1603
2037,calibration,2028,1604
2040,calibration,2040,1606
2046,calibration,2046,1610
2069,calibration,2069,1625
2083,calibration,2083,1635
2121,calibration,2121,1662
2141,calibration,2141,1676
2147,calibration,2147,1682
2154,calibration,1826,1688
2164,calibration,2164,1698
2166,calibration,2166,1700
2171,calibration,2083,1705
2172,calibration,1797,1706
2182,calibration,2182,1712
2183,calibration,2183,1713
2192,calibration,253,1719
2193,calibration,1306,1720
2195,calibration,2195,1721
2197,calibration,2197,1723
2198,calibration,2198,1724
2212,calibration,2212,1736
2214,calibration,2214,1738
2222,calibration,2222,1745
2227,calibration,2227,1749
2239,calibration,2239,1759
2249,calibration,2249,1769
2252,calibration,2252,1772
2263,calibration,2263,1783
2267,calibration,2267,1787
2287,calibration,2287,1802
2290,calibration,2040,1805
2294,calibration,2294,1808
2297,calibration,2297,1811
2305,calibration,2305,1817
2307,calibration,2307,1819
2321,calibration,2321,1831
2341,calibration,710,1847
2349,calibration,2349,1854
2373,calibration,2373,1875
2405,calibration,2405,1896
2410,calibration,1271,1899
2416,calibration,1271,1904
2424,calibration,790,1911
2451,calibration,2451,1937
2456,calibration,2456,1942
2470,calibration,1036,1956
2477,calibration,2477,1962
2482,calibration,2482,1964
2483,calibration,790,1965
2487,calibration,2487,1969
2493,calibration,2493,1975
2498,calibration,2498,1980
2506,calibration,2506,1987
2508,calibration,937,1989
2527,calibration,2527,2002
2528,calibration,2528,2003
2539,calibration,920,2011
2540,calibration,2540,2012
2543,calibration,2543,2014
2544,calibration,2544,2015
2546,calibration,1345,2017
2559,calibration,2559,2027
2560,calibration,2559,2028
2561,calibration,2559,2029
2562,calibration,2559,2030
2569,calibration,2569,2036
2592,calibration,1340,2052
2593,calibration,2593,2053
2594,calibration,2593,2054
2596,calibration,2596,2056
2597,calibration,2597,2057
2601,calibration,2559,2060
2602,calibration,2559,2061
2615,calibration,2615,2071
2632,calibration,2632,2082
2633,calibration,2633,2083
2634,calibration,2633,2084
2640,calibration,2640,2088
2648,calibration,2648,2094
2649,calibration,2648,2095
2650,calibration,2648,2096
2663,calibration,790,2103
2664,calibration,790,2104
2669,calibration,2669,2109
2675,calibration,2675,2113
2679,calibration,447,2115
2691,calibration,2691,2124
2695,calibration,2695,2128
2696,calibration,2696,2129
2719,calibration,2719,2147
2725,calibration,2725,2151
2731,calibration,253,2157
2740,calibration,790,2161
2743,calibration,790,2164
2744,calibration,790,2165
2746,calibration,790,2167
2747,calibration,790,2168
2748,calibration,790,2169
2751,calibration,790,2170
2752,calibration,790,2171
2756,calibration,2569,2175
2759,calibration,2759,2178
2766,calibration,2766,2183
2773,calibration,2648,2190
2779,calibration,2779,2196
2782,calibration,2782,2199
2793,calibration,2793,2208
2822,calibration,790,2223
2823,calibration,790,2224
2824,calibration,790,2225
2826,calibration,790,2227
2841,calibration,2793,2240
2850,calibration,1797,2245
2860,calibration,1792,2254
2871,calibration,2871,2264
2889,calibration,2889,2277
2900,calibration,2900,2286
2915,calibration,790,2299
2916,calibration,2164,2300
2917,calibration,2164,2301
2918,calibration,2164,2302
2942,calibration,2942,2324
2948,calibration,2948,2330
2949,calibration,1792,2331
2970,calibration,2970,2350
2987,calibration,2987,2360
2990,calibration,2990,2363
2995,calibration,2995,2367
2997,calibration,2997,2368
3000,calibration,3000,2370
3005,calibration,3005,2374
3007,calibration,1271,2376
3021,calibration,3021,2387
3022,calibration,3022,2388
3025,calibration,3025,2390
3026,calibration,3022,2391
3044,calibration,3044,2407
3045,calibration,3044,2408
3046,calibration,3046,2409
3064,calibration,3064,2425
3078,calibration,3078,2437
3079,calibration,3079,2438
3097,calibration,3097,2454
3102,calibration,3102,2459
3104,calibration,1826,2461
3105,calibration,1826,2462
3111,calibration,3111,2468
3115,calibration,3115,2472
3128,calibration,3128,2484
3137,calibration,449,2491
3162,calibration,3162,2509
3181,calibration,1353,2524
3184,calibration,3184,2527
3194,calibration,134,2536
3206,calibration,3206,2547
3209,calibration,3209,2550
3226,calibration,3226,2562
3230,calibration,3230,2565
3236,calibration,108,2571
3237,calibration,108,2572
3239,calibration,2305,2573
3243,calibration,3243,2577
3261,calibration,3261,2593
3266,calibration,3266,2598
3271,calibration,2027,2602
3275,calibration,1602,2606
