ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
6,train,6,4
8,train,8,5
9,train,9,6
10,train,10,7
13,train,13,10
14,train,14,11
15,train,15,12
19,train,19,15
20,train,20,16
25,train,25,21
27,train,27,23
29,train,29,25
30,train,30,26
31,train,31,27
32,train,32,28
34,train,30,30
35,train,35,31
36,train,30,32
37,train,31,33
39,train,27,34
40,train,40,35
43,train,43,38
44,train,44,39
48,train,48,43
49,train,49,44
52,train,52,47
55,train,55,50
56,train,56,51
59,train,59,54
60,train,60,55
62,train,62,56
65,train,65,59
66,train,66,60
67,train,67,61
70,train,70,64
71,train,71,65
74,train,74,68
76,train,76,70
77,train,77,71
78,train,78,72
80,train,80,74
81,train,81,75
82,train,82,76
83,train,83,77
84,train,84,78
85,train,85,79
86,train,86,80
90,train,90,82
91,train,91,83
93,train,93,85
97,train,97,89
100,train,100,91
103,train,103,93
104,train,104,94
109,train,109,98
116,train,116,104
121,train,109,107
122,train,122,108
123,train,123,109
124,train,124,110
127,train,127,113
128,train,128,114
129,train,129,115
131,train,90,117
138,train,138,121
139,train,139,122
140,train,140,123
142,train,142,125
144,train,144,126
145,train,145,127
149,train,149,129
151,train,151,131
152,train,152,132
155,train,155,134
158,train,158,136
159,train,159,137
160,train,160,138
161,train,161,139
163,train,163,141
165,train,78,143
171,train,171,146
175,train,175,148
178,train,178,149
182,train,182,152
194,train,194,155
195,train,195,156
196,train,196,157
197,train,197,158
200,train,200,159
201,train,201,160
202,train,202,161
203,train,203,162
204,train,204,163
206,train,206,164
208,train,208,166
210,train,210,167
211,train,211,168
213,train,213,169
215,train,215,170
217,train,160,172
219,train,219,174
221,train,221,175
222,train,222,176
225,train,225,177
226,train,182,178
227,train,227,179
229,train,229,181
230,train,230,182
237,train,151,187
240,train,240,188
241,train,241,189
243,train,243,190
244,train,244,191
245,train,76,192
246,train,246,193
248,train,248,194
250,train,248,196
253,train,253,198
254,train,253,199
258,train,15,202
260,train,260,204
261,train,261,205
264,train,264,208
265,train,265,209
268,train,230,211
270,train,109,213
271,train,271,214
273,train,142,216
275,train,275,218
276,train,276,219
279,train,279,220
280,train,280,221
289,train,289,227
293,train,293,229
294,train,139,230
295,train,295,231
298,train,82,232
299,train,299,233
300,train,300,234
302,train,302,236
303,train,303,237
307,train,307,239
312,train,230,241
313,train,313,242
320,train,320,245
321,train,321,246
324,train,324,249
327,train,327,252
328,train,300,253
332,train,332,254
334,train,334,256
335,train,335,257
336,train,336,258
338,train,338,260
343,train,343,263
350,train,350,268
353,train,353,270
356,train,356,271
357,train,357,272
360,train,360,275
361,train,196,276
362,train,299,277
364,train,364,279
365,train,163,280
366,train,366,281
368,train,368,282
370,train,370,283
374,train,374,285
377,train,377,288
378,train,378,289
379,train,379,290
380,train,380,291
381,train,381,292
386,train,160,295
388,train,388,296
391,train,391,298
392,train,392,299
395,train,395,302
396,train,230,303
398,train,398,305
400,train,400,307
402,train,402,309
403,train,403,310
405,train,405,312
407,train,407,314
408,train,408,315
410,train,410,316
411,train,411,317
412,train,412,318
414,train,414,319
415,train,415,320
417,train,417,322
422,train,422,326
426,train,426,330
427,train,427,331
428,train,428,332
432,train,432,335
434,train,128,337
436,train,436,338
437,train,196,339
447,train,447,344
449,train,449,346
451,train,451,348
454,train,454,350
456,train,456,351
457,train,457,352
459,train,459,353
461,train,461,354
467,train,467,358
468,train,468,359
470,train,470,361
471,train,471,362
473,train,473,364
474,train,474,365
476,train,476,367
477,train,477,368
491,train,491,380
493,train,493,382
494,train,494,383
496,train,496,385
497,train,493,386
498,train,498,387
503,train,503,392
506,train,506,393
507,train,507,394
510,train,510,397
511,train,230,398
512,train,512,399
513,train,513,400
514,train,514,401
515,train,182,402
516,train,516,403
521,train,521,406
523,train,523,407
524,train,524,408
525,train,253,409
527,train,395,411
529,train,529,413
530,train,530,414
531,train,531,415
532,train,14,416
533,train,533,417
534,train,534,418
535,train,535,419
541,train,541,422
544,train,544,424
546,train,546,425
547,train,547,426
548,train,548,427
551,train,551,428
553,train,293,429
559,train,559,432
562,train,562,433
566,train,566,436
568,train,90,438
579,train,579,442
583,train,160,444
584,train,584,445
585,train,579,446
591,train,562,450
592,train,592,451
593,train,593,452
594,train,67,453
595,train,595,454
596,train,357,455
597,train,200,456
599,train,599,458
601,train,601,460
603,train,603,462
604,train,200,463
605,train,605,464
607,train,607,465
608,train,608,466
609,train,447,467
611,train,611,468
612,train,447,469
615,train,615,472
616,train,616,473
617,train,617,474
618,train,618,475
619,train,619,476
620,train,620,477
623,train,623,480
624,train,624,481
625,train,625,482
627,train,627,484
630,train,630,486
633,train,584,488
634,train,634,489
637,train,637,490
638,train,221,491
643,train,643,495
645,train,645,496
647,train,647,498
648,train,648,499
649,train,649,500
653,train,653,503
655,train,655,504
664,train,664,508
666,train,666,509
669,train,669,512
671,train,671,514
679,train,196,520
683,train,683,524
684,train,684,525
686,train,605,526
687,train,357,527
688,train,688,528
690,train,690,530
694,train,307,531
695,train,695,532
696,train,696,533
698,train,402,535
701,train,701,538
702,train,702,539
703,train,703,540
706,train,608,543
708,train,708,545
709,train,709,546
711,train,584,548
716,train,716,551
718,train,718,552
719,train,719,553
722,train,722,555
724,train,605,556
725,train,725,557
726,train,726,558
727,train,727,559
730,train,730,562
731,train,731,563
738,train,738,566
740,train,740,567
744,train,182,569
746,train,746,571
751,train,751,574
