ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
6,train,6,4
9,train,9,6
10,train,10,7
11,train,11,8
14,train,14,11
15,train,15,12
16,train,16,13
18,train,18,14
20,train,20,16
22,train,22,18
23,train,23,19
24,train,22,20
25,train,25,21
26,train,26,22
27,train,27,23
28,train,28,24
30,train,30,26
32,train,32,28
33,train,33,29
34,train,30,30
35,train,35,31
36,train,30,32
39,train,27,34
41,train,41,36
42,train,42,37
43,train,43,38
44,train,44,39
45,train,45,40
47,train,47,42
48,train,48,43
49,train,49,44
50,train,50,45
53,train,45,48
54,train,47,49
55,train,55,50
56,train,56,51
57,train,57,52
58,train,58,53
59,train,59,54
60,train,60,55
62,train,62,56
63,train,63,57
64,train,64,58
65,train,65,59
66,train,66,60
69,train,47,63
70,train,70,64
72,train,72,66
73,train,73,67
74,train,74,68
75,train,75,69
76,train,76,70
77,train,77,71
78,train,78,72
80,train,80,74
81,train,81,75
82,train,82,76
84,train,84,78
86,train,86,80
90,train,90,82
91,train,91,83
92,train,92,84
95,train,95,87
100,train,100,91
101,train,101,92
104,train,104,94
105,train,105,95
108,train,108,97
109,train,109,98
113,train,113,101
114,train,113,102
116,train,116,104
118,train,118,105
119,train,119,106
121,train,109,107
122,train,122,108
124,train,124,110
125,train,125,111
126,train,126,112
127,train,127,113
128,train,128,114
130,train,130,116
131,train,90,117
135,train,135,119
136,train,126,120
139,train,139,122
142,train,142,125
144,train,144,126
145,train,145,127
148,train,148,128
149,train,149,129
150,train,150,130
151,train,151,131
152,train,152,132
153,train,153,133
155,train,155,134
159,train,159,137
160,train,160,138
161,train,161,139
162,train,126,140
163,train,163,141
164,train,164,142
165,train,78,143
166,train,166,144
170,train,170,145
175,train,175,148
179,train,179,150
180,train,180,151
182,train,182,152
184,train,184,153
189,train,189,154
195,train,195,156
196,train,196,157
200,train,200,159
203,train,203,162
206,train,206,164
207,train,207,165
208,train,208,166
210,train,210,167
211,train,211,168
213,train,213,169
217,train,160,172
218,train,218,173
221,train,221,175
226,train,182,178
227,train,227,179
230,train,230,182
231,train,231,183
234,train,234,185
237,train,151,187
240,train,240,188
243,train,243,190
244,train,244,191
245,train,76,192
246,train,246,193
249,train,249,195
251,train,251,197
256,train,256,200
257,train,257,201
258,train,15,202
260,train,260,204
262,train,262,206
263,train,263,207
264,train,264,208
265,train,265,209
268,train,230,211
269,train,269,212
270,train,109,213
271,train,271,214
272,train,249,215
273,train,142,216
274,train,274,217
276,train,276,219
279,train,279,220
280,train,280,221
281,train,281,222
289,train,289,227
292,train,249,228
294,train,139,230
295,train,295,231
298,train,82,232
299,train,299,233
300,train,300,234
301,train,249,235
302,train,302,236
303,train,303,237
307,train,307,239
310,train,310,240
312,train,230,241
313,train,313,242
317,train,317,243
318,train,318,244
320,train,320,245
322,train,322,247
323,train,323,248
324,train,324,249
325,train,47,250
326,train,249,251
327,train,327,252
328,train,300,253
333,train,333,255
337,train,337,259
338,train,338,260
340,train,340,262
343,train,343,263
344,train,344,264
348,train,348,267
352,train,352,269
356,train,356,271
357,train,357,272
360,train,360,275
361,train,196,276
362,train,299,277
363,train,322,278
365,train,163,280
366,train,366,281
370,train,370,283
372,train,372,284
376,train,376,287
377,train,377,288
379,train,379,290
380,train,380,291
381,train,381,292
383,train,383,294
386,train,160,295
388,train,388,296
392,train,392,299
393,train,393,300
394,train,218,301
396,train,230,303
397,train,397,304
398,train,398,305
399,train,399,306
402,train,402,309
403,train,403,310
406,train,406,313
408,train,408,315
410,train,410,316
411,train,411,317
414,train,414,319
415,train,415,320
416,train,166,321
417,train,417,322
418,train,179,323
422,train,422,326
423,train,423,327
426,train,426,330
428,train,428,332
429,train,429,333
433,train,118,336
434,train,128,337
436,train,436,338
437,train,196,339
440,train,440,341
446,train,446,343
448,train,448,345
449,train,449,346
450,train,450,347
451,train,451,348
452,train,452,349
454,train,454,350
456,train,456,351
457,train,457,352
459,train,459,353
461,train,461,354
462,train,462,355
463,train,249,356
466,train,466,357
468,train,468,359
470,train,470,361
472,train,472,363
474,train,474,365
477,train,477,368
480,train,480,371
481,train,480,372
482,train,482,373
483,train,170,374
487,train,487,376
488,train,488,377
489,train,489,378
491,train,491,380
493,train,493,382
494,train,494,383
495,train,263,384
497,train,493,386
499,train,499,388
500,train,500,389
502,train,502,391
503,train,503,392
506,train,506,393
509,train,509,396
510,train,510,397
511,train,230,398
513,train,513,400
514,train,514,401
515,train,182,402
516,train,516,403
519,train,519,404
521,train,521,406
523,train,523,407
526,train,526,410
528,train,528,412
529,train,529,413
530,train,530,414
531,train,531,415
532,train,14,416
533,train,533,417
534,train,534,418
535,train,535,419
541,train,541,422
542,train,72,423
546,train,546,425
547,train,547,426
548,train,548,427
551,train,551,428
554,train,554,430
556,train,556,431
559,train,559,432
562,train,562,433
564,train,564,434
566,train,566,436
567,train,567,437
568,train,90,438
569,train,569,439
573,train,573,440
574,train,574,441
579,train,579,442
583,train,160,444
584,train,584,445
585,train,579,446
586,train,586,447
589,train,589,449
591,train,562,450
593,train,593,452
595,train,595,454
596,train,357,455
597,train,200,456
598,train,322,457
599,train,599,458
600,train,340,459
601,train,601,460
602,train,170,461
603,train,603,462
604,train,200,463
605,train,605,464
607,train,607,465
608,train,608,466
611,train,611,468
613,train,613,470
614,train,614,471
615,train,615,472
618,train,618,475
619,train,619,476
622,train,622,479
623,train,623,480
