ligand_id,role,cluster_id,row_index
3,train,3,2
4,train,4,3
6,train,6,4
11,train,11,8
12,train,12,9
13,train,13,10
14,train,14,11
16,train,16,13
19,train,19,15
22,train,22,18
23,train,23,19
25,train,25,21
26,train,26,22
27,train,27,23
29,train,29,25
30,train,30,26
31,train,31,27
32,train,32,28
34,train,30,30
35,train,35,31
36,train,30,32
39,train,27,34
40,train,40,35
41,train,41,36
42,train,42,37
43,train,43,38
44,train,44,39
46,train,46,41
47,train,47,42
48,train,48,43
50,train,50,45
53,train,45,48
54,train,47,49
55,train,55,50
56,train,56,51
58,train,58,53
59,train,59,54
60,train,60,55
62,train,62,56
63,train,63,57
65,train,65,59
66,train,66,60
69,train,47,63
70,train,70,64
71,train,71,65
72,train,72,66
73,train,73,67
74,train,74,68
75,train,75,69
76,train,76,70
79,train,79,73
80,train,80,74
85,train,85,79
86,train,86,80
90,train,90,82
91,train,91,83
92,train,92,84
95,train,95,87
96,train,96,88
98,train,98,90
100,train,100,91
104,train,104,94
106,train,106,96
108,train,108,97
111,train,111,99
112,train,111,100
113,train,113,101
114,train,113,102
116,train,116,104
119,train,119,106
121,train,109,107
122,train,122,108
125,train,125,111
127,train,127,113
128,train,128,114
129,train,129,115
130,train,130,116
131,train,90,117
134,train,134,118
136,train,126,120
141,train,141,124
145,train,145,127
150,train,150,130
152,train,152,132
155,train,155,134
157,train,157,135
159,train,159,137
161,train,161,139
162,train,126,140
163,train,163,141
164,train,164,142
165,train,78,143
166,train,166,144
170,train,170,145
175,train,175,148
179,train,179,150
184,train,184,153
196,train,196,157
197,train,197,158
200,train,200,159
202,train,202,161
203,train,203,162
206,train,206,164
207,train,207,165
208,train,208,166
211,train,211,168
213,train,213,169
215,train,215,170
217,train,160,172
218,train,218,173
225,train,225,177
226,train,182,178
228,train,228,180
229,train,229,181
230,train,230,182
231,train,231,183
236,train,236,186
237,train,151,187
241,train,241,189
243,train,243,190
244,train,244,191
245,train,76,192
249,train,249,195
250,train,248,196
251,train,251,197
253,train,253,198
254,train,253,199
256,train,256,200
257,train,257,201
258,train,15,202
260,train,260,204
261,train,261,205
263,train,263,207
264,train,264,208
265,train,265,209
266,train,266,210
268,train,230,211
270,train,109,213
271,train,271,214
272,train,249,215
275,train,275,218
276,train,276,219
280,train,280,221
281,train,281,222
283,train,283,223
284,train,284,224
287,train,287,225
288,train,288,226
289,train,289,227
292,train,249,228
293,train,293,229
294,train,139,230
295,train,295,231
298,train,82,232
299,train,299,233
300,train,300,234
301,train,249,235
302,train,302,236
303,train,303,237
306,train,306,238
307,train,307,239
310,train,310,240
312,train,230,241
313,train,313,242
317,train,317,243
318,train,318,244
321,train,321,246
322,train,322,247
323,train,323,248
325,train,47,250
326,train,249,251
327,train,327,252
328,train,300,253
332,train,332,254
335,train,335,257
336,train,336,258
337,train,337,259
338,train,338,260
340,train,340,262
348,train,348,267
353,train,353,270
356,train,356,271
359,train,111,274
360,train,360,275
361,train,196,276
363,train,322,278
364,train,364,279
365,train,163,280
366,train,366,281
374,train,374,285
375,train,375,286
377,train,377,288
378,train,378,289
380,train,380,291
381,train,381,292
382,train,141,293
383,train,383,294
386,train,160,295
388,train,388,296
389,train,389,297
391,train,391,298
393,train,393,300
394,train,218,301
395,train,395,302
396,train,230,303
397,train,397,304
399,train,399,306
400,train,400,307
401,train,401,308
404,train,404,311
405,train,405,312
406,train,406,313
407,train,407,314
411,train,411,317
412,train,412,318
414,train,414,319
416,train,166,321
418,train,179,323
422,train,422,326
426,train,426,330
427,train,427,331
428,train,428,332
431,train,306,334
432,train,432,335
433,train,118,336
436,train,436,338
438,train,438,340
440,train,440,341
442,train,442,342
448,train,448,345
449,train,449,346
450,train,450,347
451,train,451,348
454,train,454,350
456,train,456,351
457,train,457,352
459,train,459,353
466,train,466,357
467,train,467,358
470,train,470,361
472,train,472,363
473,train,473,364
474,train,474,365
475,train,475,366
477,train,477,368
478,train,478,369
480,train,480,371
482,train,482,373
487,train,487,376
488,train,488,377
489,train,489,378
492,train,492,381
493,train,493,382
494,train,494,383
496,train,496,385
497,train,493,386
499,train,499,388
500,train,500,389
502,train,502,391
503,train,503,392
506,train,506,393
507,train,507,394
510,train,510,397
511,train,230,398
513,train,513,400
514,train,514,401
516,train,516,403
519,train,519,404
520,train,520,405
521,train,521,406
524,train,524,408
526,train,526,410
527,train,395,411
528,train,528,412
530,train,530,414
531,train,531,415
532,train,14,416
533,train,533,417
534,train,534,418
537,train,537,420
540,train,420,421
541,train,541,422
542,train,72,423
546,train,546,425
551,train,551,428
554,train,554,430
562,train,562,433
564,train,564,434
565,train,565,435
566,train,566,436
567,train,567,437
569,train,569,439
573,train,573,440
574,train,574,441
580,train,580,443
585,train,579,446
586,train,586,447
593,train,593,452
594,train,67,453
596,train,357,455
597,train,200,456
598,train,322,457
600,train,340,459
604,train,200,463
608,train,608,466
609,train,447,467
611,train,611,468
612,train,447,469
613,train,613,470
614,train,614,471
615,train,615,472
617,train,617,474
618,train,618,475
623,train,623,480
625,train,625,482
626,train,626,483
630,train,630,486
633,train,584,488
634,train,634,489
637,train,637,490
638,train,221,491
641,train,113,493
645,train,645,496
646,train,337,497
649,train,649,500
650,train,650,501
651,train,651,502
653,train,653,503
655,train,655,504
658,train,658,505
666,train,666,509
668,train,668,511
669,train,669,512
671,train,671,514
674,train,674,516
676,train,23,517
677,train,677,518
678,train,678,519
679,train,196,520
686,train,605,526
687,train,357,527
688,train,688,528
694,train,307,531
696,train,696,533
698,train,402,535
699,train,699,536
700,train,700,537
701,train,701,538
704,train,704,541
707,train,707,544
709,train,709,546
714,train,714,550
718,train,718,552
719,train,719,553
721,train,98,554
722,train,722,555
724,train,605,556
725,train,725,557
726,train,726,558
727,train,727,559
729,train,729,561
730,train,730,562
731,train,731,563
735,train,735,565
740,train,740,567
745,train,745,570
746,train,746,571
747,train,747,572
751,train,751,574
752,train,752,575
753,train,200,576
754,train,754,577
756,train,12,579
757,train,757,580
761,train,761,582
762,train,762,583
763,train,763,584
766,train,766,586
768,train,766,588
769,train,766,589
773,train,773,593
776,train,776,595
778,train,778,596
780,train,780,597
781,train,781,598
782,train,782,599
783,train,783,600
786,train,786,601
789,train,789,603
793,train,793,607
795,train,795,608
797,train,797,610
799,train,799,612
801,train,801,614
803,train,803,616
804,train,804,617
806,train,806,619
807,train,807,620
809,train,809,621
810,train,810,622
815,train,815,627
816,train,816,628
818,train,763,629
819,train,819,630
820,train,790,631
822,train,822,633
825,train,825,635
827,train,827,636
828,train,456,637
832,train,832,641
833,train,12,642
835,train,835,644
836,train,836,645
837,train,837,646
838,train,838,647
840,train,230,648
841,train,841,649
842,train,842,650
846,train,846,654
849,train,849,656
851,train,850,658
852,train,819,659
855,train,855,661
856,train,856,662
859,train,859,664
860,train,860,665
862,train,862,667
