ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
6,train,6,4
10,train,10,7
11,train,11,8
13,train,13,10
14,train,14,11
15,train,15,12
16,train,16,13
18,train,18,14
19,train,19,15
20,train,20,16
23,train,23,19
25,train,25,21
26,train,26,22
27,train,27,23
29,train,29,25
30,train,30,26
31,train,31,27
32,train,32,28
33,train,33,29
34,train,30,30
35,train,35,31
36,train,30,32
37,train,31,33
39,train,27,34
40,train,40,35
43,train,43,38
45,train,45,40
46,train,46,41
47,train,47,42
49,train,49,44
51,train,51,46
52,train,52,47
53,train,45,48
54,train,47,49
55,train,55,50
56,train,56,51
59,train,59,54
63,train,63,57
64,train,64,58
65,train,65,59
66,train,66,60
68,train,68,62
69,train,47,63
70,train,70,64
71,train,71,65
72,train,72,66
73,train,73,67
74,train,74,68
76,train,76,70
77,train,77,71
79,train,79,73
80,train,80,74
82,train,82,76
84,train,84,78
85,train,85,79
86,train,86,80
88,train,88,81
90,train,90,82
92,train,92,84
93,train,93,85
94,train,94,86
95,train,95,87
96,train,96,88
98,train,98,90
100,train,100,91
104,train,104,94
106,train,106,96
109,train,109,98
111,train,111,99
112,train,111,100
113,train,113,101
114,train,113,102
118,train,118,105
121,train,109,107
122,train,122,108
124,train,124,110
126,train,126,112
128,train,128,114
130,train,130,116
131,train,90,117
135,train,135,119
136,train,126,120
140,train,140,123
141,train,141,124
144,train,144,126
145,train,145,127
148,train,148,128
155,train,155,134
157,train,157,135
158,train,158,136
159,train,159,137
160,train,160,138
161,train,161,139
162,train,126,140
164,train,164,142
170,train,170,145
171,train,171,146
175,train,175,148
179,train,179,150
194,train,194,155
195,train,195,156
196,train,196,157
197,train,197,158
200,train,200,159
202,train,202,161
206,train,206,164
207,train,207,165
208,train,208,166
210,train,210,167
211,train,211,168
216,train,216,171
217,train,160,172
219,train,219,174
221,train,221,175
225,train,225,177
227,train,227,179
228,train,228,180
229,train,229,181
230,train,230,182
231,train,231,183
234,train,234,185
241,train,241,189
245,train,76,192
246,train,246,193
249,train,249,195
251,train,251,197
253,train,253,198
254,train,253,199
256,train,256,200
258,train,15,202
259,train,259,203
261,train,261,205
263,train,263,207
265,train,265,209
268,train,230,211
269,train,269,212
270,train,109,213
272,train,249,215
274,train,274,217
275,train,275,218
279,train,279,220
280,train,280,221
281,train,281,222
283,train,283,223
284,train,284,224
287,train,287,225
289,train,289,227
292,train,249,228
293,train,293,229
295,train,295,231
298,train,82,232
299,train,299,233
300,train,300,234
301,train,249,235
303,train,303,237
307,train,307,239
312,train,230,241
313,train,313,242
317,train,317,243
318,train,318,244
321,train,321,246
322,train,322,247
325,train,47,250
326,train,249,251
328,train,300,253
335,train,335,257
336,train,336,258
337,train,337,259
339,train,339,261
340,train,340,262
343,train,343,263
345,train,345,265
346,train,346,266
348,train,348,267
350,train,350,268
352,train,352,269
353,train,353,270
357,train,357,272
358,train,358,273
359,train,111,274
361,train,196,276
362,train,299,277
363,train,322,278
364,train,364,279
368,train,368,282
370,train,370,283
372,train,372,284
375,train,375,286
376,train,376,287
377,train,377,288
379,train,379,290
380,train,380,291
382,train,141,293
383,train,383,294
386,train,160,295
388,train,388,296
389,train,389,297
392,train,392,299
393,train,393,300
396,train,230,303
397,train,397,304
398,train,398,305
399,train,399,306
400,train,400,307
405,train,405,312
406,train,406,313
407,train,407,314
408,train,408,315
410,train,410,316
411,train,411,317
415,train,415,320
417,train,417,322
418,train,179,323
420,train,420,324
422,train,422,326
423,train,423,327
426,train,426,330
429,train,429,333
432,train,432,335
433,train,118,336
434,train,128,337
436,train,436,338
437,train,196,339
442,train,442,342
446,train,446,343
450,train,450,347
452,train,452,349
454,train,454,350
456,train,456,351
457,train,457,352
459,train,459,353
462,train,462,355
463,train,249,356
466,train,466,357
467,train,467,358
468,train,468,359
469,train,469,360
470,train,470,361
471,train,471,362
472,train,472,363
473,train,473,364
475,train,475,366
476,train,476,367
478,train,478,369
479,train,479,370
483,train,170,374
486,train,486,375
487,train,487,376
490,train,490,379
492,train,492,381
494,train,494,383
495,train,263,384
498,train,498,387
499,train,499,388
500,train,500,389
502,train,502,391
506,train,506,393
507,train,507,394
508,train,508,395
511,train,230,398
512,train,512,399
514,train,514,401
516,train,516,403
519,train,519,404
520,train,520,405
521,train,521,406
523,train,523,407
524,train,524,408
525,train,253,409
526,train,526,410
528,train,528,412
532,train,14,416
533,train,533,417
534,train,534,418
540,train,420,421
541,train,541,422
542,train,72,423
544,train,544,424
546,train,546,425
547,train,547,426
551,train,551,428
553,train,293,429
556,train,556,431
559,train,559,432
564,train,564,434
565,train,565,435
566,train,566,436
568,train,90,438
569,train,569,439
573,train,573,440
574,train,574,441
580,train,580,443
583,train,160,444
586,train,586,447
587,train,587,448
589,train,589,449
592,train,592,451
593,train,593,452
595,train,595,454
596,train,357,455
597,train,200,456
598,train,322,457
599,train,599,458
600,train,340,459
602,train,170,461
603,train,603,462
604,train,200,463
605,train,605,464
611,train,611,468
613,train,613,470
614,train,614,471
616,train,616,473
617,train,617,474
618,train,618,475
621,train,621,478
623,train,623,480
626,train,626,483
627,train,627,484
629,train,629,485
630,train,630,486
634,train,634,489
637,train,637,490
638,train,221,491
641,train,113,493
642,train,642,494
643,train,643,495
646,train,337,497
647,train,647,498
648,train,648,499
651,train,651,502
660,train,660,507
666,train,666,509
667,train,667,510
669,train,669,512
670,train,670,513
671,train,671,514
672,train,263,515
