ligand_id,role,cluster_id,row_index
1,train,1,0
2,train,2,1
3,train,3,2
4,train,4,3
5,train,5,4
6,train,6,5
8,train,8,6
9,train,9,7
12,train,12,10
13,train,13,11
14,train,14,12
18,train,18,15
19,train,19,16
23,train,23,20
26,train,26,23
28,train,28,25
29,train,29,26
30,train,30,27
31,train,31,28
33,train,33,30
34,train,30,31
35,train,35,32
36,train,30,33
37,train,31,34
42,train,42,38
43,train,43,39
47,train,47,43
48,train,48,44
51,train,51,47
52,train,52,48
54,train,47,50
55,train,55,51
58,train,58,54
59,train,59,55
60,train,60,56
64,train,64,59
65,train,65,60
66,train,66,61
68,train,68,63
69,train,47,64
71,train,71,66
73,train,73,68
75,train,75,70
76,train,76,71
77,train,77,72
79,train,79,74
80,train,80,75
81,train,81,76
82,train,82,77
83,train,83,78
84,train,84,79
85,train,85,80
88,train,88,82
90,train,90,83
92,train,92,85
96,train,96,89
98,train,98,91
101,train,101,93
103,train,103,94
108,train,108,98
115,train,115,104
119,train,119,107
122,train,122,109
123,train,123,110
126,train,126,113
127,train,127,114
128,train,128,115
131,train,90,118
135,train,135,120
136,train,126,121
138,train,138,122
139,train,139,123
141,train,141,125
142,train,142,126
144,train,144,127
148,train,148,129
150,train,150,131
151,train,151,132
153,train,153,134
157,train,157,136
158,train,158,137
159,train,159,138
160,train,160,139
161,train,161,140
162,train,126,141
173,train,173,148
175,train,175,149
178,train,178,150
182,train,182,153
190,train,190,156
194,train,194,157
195,train,195,158
196,train,196,159
197,train,197,160
200,train,200,161
201,train,201,162
202,train,202,163
203,train,203,164
204,train,204,165
207,train,207,167
208,train,208,168
210,train,210,169
211,train,211,170
216,train,216,173
217,train,160,174
218,train,218,175
219,train,219,176
221,train,221,177
222,train,222,178
225,train,225,179
226,train,182,180
228,train,228,182
229,train,229,183
236,train,236,188
237,train,151,189
240,train,240,190
241,train,241,191
243,train,243,192
244,train,244,193
245,train,76,194
249,train,249,197
256,train,256,202
259,train,259,205
260,train,260,206
262,train,262,208
263,train,263,209
266,train,266,212
271,train,271,216
272,train,249,217
273,train,142,218
274,train,274,219
275,train,275,220
276,train,276,221
287,train,287,227
288,train,288,228
289,train,289,229
292,train,249,230
293,train,293,231
294,train,139,232
295,train,295,233
298,train,82,234
299,train,299,235
300,train,300,236
301,train,249,237
303,train,303,239
307,train,307,241
317,train,317,245
318,train,318,246
322,train,322,249
323,train,323,250
324,train,324,251
325,train,47,252
326,train,249,253
328,train,300,255
332,train,332,256
333,train,333,257
334,train,334,258
336,train,336,260
339,train,339,263
346,train,346,268
350,train,350,270
352,train,352,271
353,train,353,272
357,train,357,274
358,train,358,275
360,train,360,277
361,train,196,278
362,train,299,279
363,train,322,280
364,train,364,281
366,train,366,283
370,train,370,285
375,train,375,288
376,train,376,289
378,train,378,291
379,train,379,292
381,train,381,294
382,train,141,295
383,train,383,296
386,train,160,297
389,train,389,299
392,train,392,301
393,train,393,302
394,train,218,303
398,train,398,307
400,train,400,309
401,train,401,310
402,train,402,311
404,train,404,313
406,train,406,315
407,train,407,316
408,train,408,317
410,train,410,318
411,train,411,319
412,train,412,320
414,train,414,321
417,train,417,324
420,train,420,326
421,train,421,327
423,train,423,329
426,train,426,332
428,train,428,334
429,train,429,335
432,train,432,337
434,train,128,339
437,train,196,341
446,train,446,345
449,train,449,348
450,train,450,349
452,train,452,351
454,train,454,352
456,train,456,353
457,train,457,354
459,train,459,355
463,train,249,358
466,train,466,359
468,train,468,361
469,train,469,362
470,train,470,363
472,train,472,365
475,train,475,368
476,train,476,369
490,train,490,381
492,train,492,383
493,train,493,384
494,train,494,385
495,train,263,386
497,train,493,388
500,train,500,391
502,train,502,393
503,train,503,394
507,train,507,396
509,train,509,398
510,train,510,399
512,train,512,401
513,train,513,402
515,train,182,404
519,train,519,406
520,train,520,407
521,train,521,408
524,train,524,410
528,train,528,414
529,train,529,415
530,train,530,416
531,train,531,417
532,train,14,418
533,train,533,419
534,train,534,420
537,train,537,422
540,train,420,423
541,train,541,424
544,train,544,426
546,train,546,427
547,train,547,428
548,train,548,429
553,train,293,431
556,train,556,433
559,train,559,434
566,train,566,438
568,train,90,440
579,train,579,444
580,train,580,445
583,train,160,446
585,train,579,448
589,train,589,451
592,train,592,453
593,train,593,454
595,train,595,456
596,train,357,457
597,train,200,458
598,train,322,459
599,train,599,460
601,train,601,462
603,train,603,464
604,train,200,465
605,train,605,466
607,train,607,467
611,train,611,470
614,train,614,473
615,train,615,474
616,train,616,475
617,train,617,476
618,train,618,477
620,train,620,479
622,train,622,481
623,train,623,482
624,train,624,483
627,train,627,486
630,train,630,488
631,train,631,489
634,train,634,491
638,train,221,493
642,train,642,496
643,train,643,497
645,train,645,498
647,train,647,500
648,train,648,501
650,train,650,503
651,train,651,504
659,train,659,508
660,train,660,509
667,train,667,512
669,train,669,514
672,train,263,517
676,train,23,519
679,train,196,522
681,train,681,524
682,train,682,525
683,train,683,526
684,train,684,527
686,train,605,528
687,train,357,529
688,train,688,530
689,train,689,531
694,train,307,534
695,train,695,535
696,train,696,536
698,train,402,538
699,train,699,539
702,train,702,542
703,train,703,543
707,train,707,547
709,train,709,549
710,train,710,550
712,train,249,552
714,train,714,553
716,train,716,554
718,train,718,555
719,train,719,556
721,train,98,557
722,train,722,558
724,train,605,559
726,train,726,561
727,train,727,562
728,train,79,563
731,train,731,566
734,train,734,567
743,train,743,571
744,train,182,572
